origin,development,reportedCount,closedPaidCount,Paid,Incurred
2009-07,2015-12,1.0,1.0,7000.0,7000.0
2009-07,2016-09,1.0,,,
2009-07,2017-06,1.0,1.0,5349.086903,5349.086903
2010-01,2010-03,15.0,14.0,106994.66056799999,106994.66056799999
2010-01,2010-06,89.0,79.0,557268.9336957,557268.9336957
2010-01,2010-09,195.0,176.0,1491218.5722932,1491218.5722932
2010-01,2010-12,172.0,152.0,1127527.8653687001,1127527.8653687001
2010-01,2011-03,161.0,141.0,1065361.2726389,1065361.2726389
2010-01,2011-06,132.0,118.0,901002.2394298,901002.2394298
2010-01,2011-09,91.0,85.0,745489.161738,745489.161738
2010-01,2011-12,88.0,78.0,1162854.4429789998,1162854.4429789998
2010-01,2012-03,99.0,87.0,3994893.0671432996,3994893.0671432996
2010-01,2012-06,141.0,104.0,8734564.891952,8734564.891952
2010-01,2012-09,195.0,138.0,15666056.289021999,15666056.289021999
2010-01,2012-12,206.0,162.0,22887126.778901,22887126.778901
2010-01,2013-03,161.0,107.0,16573433.091811,16573433.091811
2010-01,2013-06,52.0,36.0,3786930.5408042003,3786930.5408042003
2010-01,2013-09,15.0,14.0,95180.9457336,95180.9457336
2010-01,2013-12,12.0,11.0,95288.87706,95288.87706
2010-01,2014-03,6.0,6.0,45294.209028,45294.209028
2010-01,2014-06,10.0,10.0,84331.706584,84331.706584
2010-01,2014-09,3.0,2.0,20144.268046,20144.268046
2010-01,2014-12,4.0,3.0,34616.455575,34616.455575
2010-01,2015-03,1.0,1.0,11220.9614,11220.9614
2010-01,2015-06,3.0,3.0,35617.901171,35617.901171
2010-01,2015-09,3.0,3.0,21402.605965000002,21402.605965000002
2010-01,2015-12,1.0,1.0,8238.911561,8238.911561
2010-01,2016-03,1.0,1.0,7000.0,7000.0
2010-01,2016-12,1.0,1.0,7000.0,7000.0
2010-01,2017-06,1.0,1.0,2695.500913,2695.500913
2010-01,2017-09,1.0,1.0,7894.971774,7894.971774
2010-07,2010-09,19.0,16.0,90110.1283497,90110.1283497
2010-07,2010-12,115.0,98.0,694201.0986652999,694201.0986652999
2010-07,2011-03,167.0,151.0,1205571.1133224,1205571.1133224
2010-07,2011-06,182.0,167.0,1321796.4671137002,1321796.4671137002
2010-07,2011-09,153.0,132.0,944767.7877444,944767.7877444
2010-07,2011-12,128.0,120.0,982613.3881070999,982613.3881070999
2010-07,2012-03,120.0,110.0,812006.5881265,812006.5881265
2010-07,2012-06,100.0,84.0,1069896.3646039001,1069896.3646039001
2010-07,2012-09,89.0,71.0,2498820.0707142996,2498820.0707142996
2010-07,2012-12,105.0,73.0,6149901.414237,6149901.414237
2010-07,2013-03,196.0,157.0,19630338.555055,19630338.555055
2010-07,2013-06,225.0,168.0,24508161.985294998,24508161.985294998
2010-07,2013-09,140.0,106.0,17091394.9139882,17091394.9139882
2010-07,2013-12,59.0,48.0,5058814.274689001,5058814.274689001
2010-07,2014-03,18.0,16.0,161238.37901099998,161238.37901099998
2010-07,2014-06,13.0,12.0,74577.899714,74577.899714
2010-07,2014-09,12.0,12.0,71544.8803608,71544.8803608
2010-07,2014-12,13.0,12.0,100119.836542,100119.836542
2010-07,2015-03,6.0,5.0,32782.578681,32782.578681
2010-07,2015-06,4.0,3.0,10999.9892076,10999.9892076
2010-07,2015-09,1.0,1.0,9288.538907,9288.538907
2010-07,2015-12,2.0,2.0,16129.599961,16129.599961
2010-07,2016-03,2.0,2.0,24139.267537,24139.267537
2010-07,2016-06,3.0,3.0,22520.748917999998,22520.748917999998
2010-07,2016-09,1.0,1.0,5918.473408,5918.473408
2010-07,2016-12,1.0,1.0,5852.411423,5852.411423
2011-01,2011-03,13.0,13.0,85337.96694470002,85337.96694470002
2011-01,2011-06,91.0,84.0,609447.7747529999,609447.7747529999
2011-01,2011-09,188.0,168.0,1275117.2188422,1275117.2188422
2011-01,2011-12,188.0,173.0,1301413.6973052,1301413.6973052
2011-01,2012-03,174.0,158.0,1218876.973921,1218876.973921
2011-01,2012-06,138.0,128.0,1160589.8834712,1160589.8834712
2011-01,2012-09,108.0,98.0,824616.8295809999,824616.8295809999
2011-01,2012-12,99.0,88.0,828909.469043,828909.469043
2011-01,2013-03,85.0,70.0,3048401.6377769997,3048401.6377769997
2011-01,2013-06,138.0,105.0,9470303.237434998,9470303.237434998
2011-01,2013-09,236.0,162.0,17360461.578132,17360461.578132
2011-01,2013-12,223.0,160.0,23405521.677183,23405521.677183
2011-01,2014-03,142.0,99.0,14650003.251492,14650003.251492
2011-01,2014-06,58.0,47.0,6165214.69682,6165214.69682
2011-01,2014-09,21.0,19.0,445199.83514000004,445199.83514000004
2011-01,2014-12,11.0,8.0,61357.533176,61357.533176
2011-01,2015-03,11.0,11.0,91517.27934000001,91517.27934000001
2011-01,2015-06,2.0,2.0,8562.736682,8562.736682
2011-01,2015-09,7.0,7.0,65099.791734,65099.791734
2011-01,2015-12,2.0,2.0,10298.677356,10298.677356
2011-01,2016-03,4.0,4.0,29523.5581989,29523.5581989
2011-01,2016-06,1.0,1.0,8594.615119,8594.615119
2011-01,2016-09,4.0,4.0,18337.861817999998,18337.861817999998
2011-01,2016-12,1.0,1.0,6615.411381,6615.411381
2011-01,2017-03,2.0,2.0,9759.783743,9759.783743
2011-01,2017-09,1.0,1.0,2975.9086,2975.9086
2011-01,2017-12,2.0,2.0,9350.345714,9350.345714
2011-07,2011-09,23.0,22.0,158803.86749,158803.86749
2011-07,2011-12,103.0,91.0,695111.450958,695111.450958
2011-07,2012-03,189.0,168.0,1301090.5424389,1301090.5424389
2011-07,2012-06,186.0,159.0,1230576.8938497999,1230576.8938497999
2011-07,2012-09,175.0,156.0,1208425.8238439,1208425.8238439
2011-07,2012-12,145.0,132.0,1284825.585287,1284825.585287
2011-07,2013-03,111.0,98.0,824817.5160650001,824817.5160650001
2011-07,2013-06,86.0,76.0,1146542.931578,1146542.931578
2011-07,2013-09,92.0,80.0,3156862.6261630002,3156862.6261630002
2011-07,2013-12,136.0,98.0,9643715.4933392,9643715.4933392
2011-07,2014-03,170.0,129.0,16866960.559763,16866960.559763
2011-07,2014-06,202.0,154.0,21076230.095588703,21076230.095588703
2011-07,2014-09,142.0,101.0,14526704.366064,14526704.366064
2011-07,2014-12,62.0,48.0,6381471.759406,6381471.759406
2011-07,2015-03,17.0,13.0,355327.441324,355327.441324
2011-07,2015-06,13.0,13.0,94834.31594900001,94834.31594900001
2011-07,2015-09,13.0,12.0,94521.634728,94521.634728
2011-07,2015-12,7.0,7.0,54554.20793700001,54554.20793700001
2011-07,2016-03,6.0,6.0,52619.778242,52619.778242
2011-07,2016-06,5.0,4.0,41689.634704,41689.634704
2011-07,2016-09,6.0,5.0,49719.7636884,49719.7636884
2011-07,2016-12,5.0,5.0,22730.049904800002,22730.049904800002
2011-07,2017-03,5.0,5.0,34820.94289600001,34820.94289600001
2011-07,2017-06,1.0,1.0,8618.973329,8618.973329
2011-07,2017-12,1.0,1.0,7695.563749,7695.563749
2012-01,2012-03,19.0,17.0,117113.66804099998,117113.66804099998
2012-01,2012-06,124.0,113.0,798196.9004200001,798196.9004200001
2012-01,2012-09,184.0,167.0,1280449.873609,1280449.873609
2012-01,2012-12,225.0,202.0,1553407.4415689,1553407.4415689
2012-01,2013-03,197.0,181.0,1401863.1529077,1401863.1529077
2012-01,2013-06,148.0,130.0,952079.5962174002,952079.5962174002
2012-01,2013-09,114.0,104.0,845521.567711,845521.567711
2012-01,2013-12,88.0,83.0,1124184.9635140002,1124184.9635140002
2012-01,2014-03,74.0,64.0,1882237.749287,1882237.749287
2012-01,2014-06,129.0,105.0,8647840.011092,8647840.011092
2012-01,2014-09,197.0,147.0,17408031.246083,17408031.246083
2012-01,2014-12,234.0,180.0,25482525.841545798,25482525.841545798
2012-01,2015-03,146.0,103.0,13176924.850404,13176924.850404
2012-01,2015-06,57.0,38.0,5014782.108755,5014782.108755
2012-01,2015-09,20.0,17.0,408252.405879,408252.405879
2012-01,2015-12,14.0,11.0,64450.254174,64450.254174
2012-01,2016-03,4.0,2.0,9883.020407,9883.020407
2012-01,2016-06,9.0,8.0,59137.910577,59137.910577
2012-01,2016-09,6.0,6.0,39305.642172500004,39305.642172500004
2012-01,2016-12,4.0,4.0,19110.93236,19110.93236
2012-01,2017-03,3.0,3.0,28444.260934000005,28444.260934000005
2012-01,2017-06,4.0,3.0,15055.466181,15055.466181
2012-01,2017-09,2.0,2.0,15141.663303,15141.663303
2012-01,2017-12,2.0,2.0,8072.799152,8072.799152
2012-07,2012-09,24.0,22.0,163222.26235,163222.26235
2012-07,2012-12,97.0,84.0,671645.3910179001,671645.3910179001
2012-07,2013-03,207.0,176.0,1351010.7520426,1351010.7520426
2012-07,2013-06,197.0,175.0,1297683.2697989,1297683.2697989
2012-07,2013-09,199.0,183.0,1373974.7782943998,1373974.7782943998
2012-07,2013-12,158.0,142.0,1070824.61773,1070824.61773
2012-07,2014-03,108.0,98.0,793985.5952569001,793985.5952569001
2012-07,2014-06,100.0,88.0,1203249.7476577,1203249.7476577
2012-07,2014-09,109.0,99.0,3017808.149592,3017808.149592
2012-07,2014-12,115.0,85.0,5357665.651993001,5357665.651993001
2012-07,2015-03,200.0,137.0,14732192.799755001,14732192.799755001
2012-07,2015-06,197.0,159.0,23383253.505094,23383253.505094
2012-07,2015-09,137.0,95.0,13750948.227279,13750948.227279
2012-07,2015-12,46.0,33.0,3793057.9187791,3793057.9187791
2012-07,2016-03,10.0,8.0,46269.26328,46269.26328
2012-07,2016-06,13.0,13.0,111105.74228900002,111105.74228900002
2012-07,2016-09,11.0,11.0,92117.810707,92117.810707
2012-07,2016-12,16.0,14.0,92775.558713,92775.558713
2012-07,2017-03,3.0,3.0,16154.662602,16154.662602
2012-07,2017-06,10.0,9.0,86016.037327,86016.037327
2012-07,2017-09,4.0,4.0,37779.23524,37779.23524
2012-07,2017-12,5.0,5.0,24718.513915,24718.513915
2013-01,2013-03,20.0,17.0,170586.93748840003,170586.93748840003
2013-01,2013-06,109.0,98.0,721343.3110422,721343.3110422
2013-01,2013-09,245.0,213.0,1517843.9223131002,1517843.9223131002
2013-01,2013-12,203.0,178.0,1390664.3325919,1390664.3325919
2013-01,2014-03,175.0,159.0,1150885.181301,1150885.181301
2013-01,2014-06,165.0,150.0,1086886.6368274,1086886.6368274
2013-01,2014-09,124.0,114.0,1123846.4220256,1123846.4220256
2013-01,2014-12,121.0,113.0,1115073.7177231999,1115073.7177231999
2013-01,2015-03,96.0,87.0,2466642.293244,2466642.293244
2013-01,2015-06,129.0,96.0,7671185.402627099,7671185.402627099
2013-01,2015-09,190.0,153.0,17301642.34833,17301642.34833
2013-01,2015-12,260.0,191.0,27414069.71525,27414069.71525
2013-01,2016-03,137.0,97.0,15360287.806975,15360287.806975
2013-01,2016-06,49.0,42.0,4082591.147693,4082591.147693
2013-01,2016-09,21.0,14.0,108438.79993820001,108438.79993820001
2013-01,2016-12,15.0,13.0,115308.046401,115308.046401
2013-01,2017-03,11.0,10.0,74780.826872,74780.826872
2013-01,2017-06,6.0,6.0,51714.14109399999,51714.14109399999
2013-01,2017-09,6.0,5.0,40993.982506,40993.982506
2013-01,2017-12,3.0,2.0,10243.375598,10243.375598
2013-07,2013-09,31.0,29.0,194077.25219000003,194077.25219000003
2013-07,2013-12,134.0,116.0,895107.4474876001,895107.4474876001
2013-07,2014-03,184.0,172.0,1301921.9848365001,1301921.9848365001
2013-07,2014-06,217.0,193.0,1402316.6404074999,1402316.6404074999
2013-07,2014-09,222.0,190.0,1336562.8467175001,1336562.8467175001
2013-07,2014-12,184.0,165.0,1200624.940888,1200624.940888
2013-07,2015-03,111.0,102.0,733538.3510995,733538.3510995
2013-07,2015-06,86.0,72.0,957487.3671763,957487.3671763
2013-07,2015-09,127.0,112.0,3697776.8097322998,3697776.8097322998
2013-07,2015-12,146.0,119.0,9568418.830818,9568418.830818
2013-07,2016-03,185.0,136.0,15245634.489351,15245634.489351
2013-07,2016-06,202.0,158.0,20663291.06617,20663291.06617
2013-07,2016-09,147.0,113.0,16533991.835843,16533991.835843
2013-07,2016-12,64.0,54.0,4582265.897063,4582265.897063
2013-07,2017-03,18.0,15.0,117334.688746,117334.688746
2013-07,2017-06,16.0,16.0,154337.883224,154337.883224
2013-07,2017-09,11.0,10.0,70480.149435,70480.149435
2013-07,2017-12,7.0,7.0,42839.021408,42839.021408
2014-01,2014-03,30.0,27.0,175766.6150009,175766.6150009
2014-01,2014-06,149.0,133.0,1046845.640453,1046845.640453
2014-01,2014-09,199.0,180.0,1351312.8725113,1351312.8725113
2014-01,2014-12,250.0,227.0,1686579.665359,1686579.665359
2014-01,2015-03,186.0,159.0,1212552.731437,1212552.731437
2014-01,2015-06,194.0,180.0,1256516.4364896002,1256516.4364896002
2014-01,2015-09,112.0,99.0,806130.15821,806130.15821
2014-01,2015-12,119.0,103.0,1633236.1419819999,1633236.1419819999
2014-01,2016-03,121.0,104.0,2773084.153285,2773084.153285
2014-01,2016-06,140.0,111.0,7478434.582485001,7478434.582485001
2014-01,2016-09,184.0,138.0,15342874.30295,15342874.30295
2014-01,2016-12,215.0,159.0,21240292.749680996,21240292.749680996
2014-01,2017-03,149.0,112.0,15501907.988991,15501907.988991
2014-01,2017-06,56.0,45.0,5441200.156267,5441200.156267
2014-01,2017-09,25.0,20.0,857463.339803,857463.339803
2014-01,2017-12,17.0,16.0,126297.688991,126297.688991
2014-07,2014-09,29.0,28.0,226921.74908900002,226921.74908900002
2014-07,2014-12,157.0,141.0,1058731.49909624,1058731.49909624
2014-07,2015-03,237.0,207.0,1586177.9340505,1586177.9340505
2014-07,2015-06,241.0,218.0,1613023.8119346001,1613023.8119346001
2014-07,2015-09,233.0,206.0,1656367.2173959003,1656367.2173959003
2014-07,2015-12,166.0,143.0,1097963.8634859999,1097963.8634859999
2014-07,2016-03,143.0,126.0,1052846.8635278,1052846.8635278
2014-07,2016-06,128.0,112.0,1635210.4260024,1635210.4260024
2014-07,2016-09,114.0,95.0,3486600.0608154004,3486600.0608154004
2014-07,2016-12,131.0,109.0,7839322.693729601,7839322.693729601
2014-07,2017-03,196.0,145.0,15834661.850764997,15834661.850764997
2014-07,2017-06,213.0,161.0,19385197.474039,19385197.474039
2014-07,2017-09,139.0,104.0,15017825.549139,15017825.549139
2014-07,2017-12,72.0,59.0,5548584.8336183,5548584.8336183
2015-01,2015-03,21.0,20.0,117639.549267,117639.549267
2015-01,2015-06,140.0,130.0,938235.2003392001,938235.2003392001
2015-01,2015-09,265.0,242.0,1758333.4722857,1758333.4722857
2015-01,2015-12,259.0,229.0,1710074.1359664998,1710074.1359664998
2015-01,2016-03,233.0,213.0,1642408.563827,1642408.563827
2015-01,2016-06,185.0,166.0,1228947.5723376,1228947.5723376
2015-01,2016-09,164.0,145.0,1074559.706523,1074559.706523
2015-01,2016-12,136.0,121.0,1201802.7475312,1201802.7475312
2015-01,2017-03,108.0,98.0,2915020.0254389998,2915020.0254389998
2015-01,2017-06,150.0,120.0,10198567.039397,10198567.039397
2015-01,2017-09,196.0,146.0,16987595.6603402,16987595.6603402
2015-01,2017-12,233.0,166.0,19915494.6499267,19915494.6499267
2015-07,2015-09,39.0,39.0,296169.59424999997,296169.59424999997
2015-07,2015-12,147.0,135.0,1088576.8970976,1088576.8970976
2015-07,2016-03,262.0,234.0,1592101.9426857,1592101.9426857
2015-07,2016-06,257.0,225.0,1631612.5206695,1631612.5206695
2015-07,2016-09,251.0,223.0,1770768.3400737,1770768.3400737
2015-07,2016-12,196.0,178.0,1376380.26450643,1376380.26450643
2015-07,2017-03,159.0,146.0,1238906.2203314998,1238906.2203314998
2015-07,2017-06,129.0,110.0,949283.4411800001,949283.4411800001
2015-07,2017-09,128.0,110.0,2672872.673123,2672872.673123
2015-07,2017-12,157.0,122.0,8609229.632111,8609229.632111
2016-01,2016-03,19.0,16.0,121306.32575199998,121306.32575199998
2016-01,2016-06,142.0,126.0,1032734.028835,1032734.028835
2016-01,2016-09,242.0,220.0,1696620.520122,1696620.520122
2016-01,2016-12,289.0,254.0,1914843.4133735,1914843.4133735
2016-01,2017-03,235.0,214.0,1604416.7100155,1604416.7100155
2016-01,2017-06,187.0,163.0,1192862.6746325,1192862.6746325
2016-01,2017-09,154.0,138.0,1125569.2035430002,1125569.2035430002
2016-01,2017-12,120.0,110.0,1260899.1372682,1260899.1372682
2016-07,2016-09,39.0,35.0,239519.63890289998,239519.63890289998
2016-07,2016-12,158.0,141.0,1075938.4766459998,1075938.4766459998
2016-07,2017-03,291.0,263.0,1987054.2125685,1987054.2125685
2016-07,2017-06,311.0,274.0,2035821.8059982997,2035821.8059982997
2016-07,2017-09,234.0,208.0,1715445.283359,1715445.283359
2016-07,2017-12,216.0,189.0,1585025.463325,1585025.463325
2017-01,2017-03,29.0,25.0,210272.978164,210272.978164
2017-01,2017-06,145.0,131.0,968260.639467,968260.639467
2017-01,2017-09,290.0,255.0,1890019.6171697,1890019.6171697
2017-01,2017-12,300.0,265.0,2037809.4687965,2037809.4687965
2017-07,2017-09,32.0,26.0,218633.63948599997,218633.63948599997
2017-07,2017-12,156.0,142.0,1071539.8490328,1071539.8490328
