origin,development,reportedCount,closedPaidCount,Paid,Incurred
2008-01,2011-09,7.0,6.0,50763.53541800001,50763.53541800001
2008-01,2011-10,2.0,2.0,11224.881747,11224.881747
2008-01,2011-11,5.0,5.0,30078.361946,30078.361946
2008-01,2011-12,3.0,3.0,14638.334937,14638.334937
2008-01,2012-01,4.0,4.0,23472.619663999998,23472.619663999998
2008-01,2012-02,3.0,3.0,17158.540411,17158.540411
2008-01,2012-03,2.0,2.0,18551.826386,18551.826386
2008-01,2012-04,4.0,4.0,38406.788588,38406.788588
2008-01,2012-05,1.0,1.0,4562.797748,4562.797748
2008-01,2012-07,3.0,2.0,11607.561736,11607.561736
2008-01,2012-08,2.0,2.0,22112.936227,22112.936227
2008-01,2012-10,4.0,4.0,39024.724332,39024.724332
2008-01,2013-01,2.0,2.0,10030.876566,10030.876566
2008-01,2013-02,1.0,1.0,2965.995285,2965.995285
2008-01,2013-03,1.0,1.0,12078.35718,12078.35718
2008-01,2013-08,1.0,1.0,6619.249157,6619.249157
2008-01,2013-09,1.0,1.0,5688.953874,5688.953874
2008-01,2013-12,1.0,1.0,6803.3099010000005,6803.3099010000005
2008-01,2014-04,1.0,1.0,4755.551245000001,4755.551245000001
2008-01,2014-07,1.0,1.0,6905.158619,6905.158619
2008-01,2014-08,1.0,1.0,7051.450295000001,7051.450295000001
2008-01,2015-07,1.0,1.0,19000.0,19000.0
2008-01,2016-04,1.0,1.0,2005.192531,2005.192531
2008-07,2008-08,6.0,5.0,32699.785667999997,32699.785667999997
2008-07,2008-09,13.0,11.0,69634.75314,69634.75314
2008-07,2008-10,21.0,19.0,157470.6593679,157470.6593679
2008-07,2008-11,32.0,27.0,234573.16538399996,234573.16538399996
2008-07,2008-12,41.0,35.0,241261.24321600003,241261.24321600003
2008-07,2009-01,54.0,49.0,407576.658944,407576.658944
2008-07,2009-02,61.0,54.0,436893.640374,436893.640374
2008-07,2009-03,60.0,51.0,399928.17838500004,399928.17838500004
2008-07,2009-04,41.0,38.0,327164.519171,327164.519171
2008-07,2009-05,44.0,37.0,310886.137636,310886.137636
2008-07,2009-06,40.0,36.0,289735.601274,289735.601274
2008-07,2009-07,53.0,45.0,334216.96692250005,334216.96692250005
2008-07,2009-08,40.0,38.0,260114.622163,260114.622163
2008-07,2009-09,31.0,25.0,178270.558913,178270.558913
2008-07,2009-10,30.0,25.0,161320.18993380002,161320.18993380002
2008-07,2009-11,35.0,29.0,243461.17036799996,243461.17036799996
2008-07,2009-12,36.0,35.0,300476.426803,300476.426803
2008-07,2010-01,30.0,26.0,184049.45279399998,184049.45279399998
2008-07,2010-02,36.0,32.0,244345.5389547,244345.5389547
2008-07,2010-03,30.0,24.0,178717.9462691,178717.9462691
2008-07,2010-04,24.0,23.0,155180.104934,155180.104934
2008-07,2010-05,32.0,31.0,328159.49639800005,328159.49639800005
2008-07,2010-06,29.0,23.0,340747.07432400004,340747.07432400004
2008-07,2010-07,19.0,17.0,152256.99742899998,152256.99742899998
2008-07,2010-08,33.0,24.0,442942.8957534,442942.8957534
2008-07,2010-09,28.0,21.0,1533165.4783919998,1533165.4783919998
2008-07,2010-10,50.0,40.0,3279279.685289,3279279.685289
2008-07,2010-11,29.0,20.0,1439659.990479,1439659.990479
2008-07,2010-12,52.0,45.0,4287844.305051,4287844.305051
2008-07,2011-01,43.0,25.0,2871304.167474,2871304.167474
2008-07,2011-02,63.0,47.0,5156060.1839149995,5156060.1839149995
2008-07,2011-03,52.0,38.0,5054063.519574,5054063.519574
2008-07,2011-04,74.0,54.0,7087744.664434001,7087744.664434001
2008-07,2011-05,60.0,45.0,6833955.8587609995,6833955.8587609995
2008-07,2011-06,65.0,56.0,8578122.628160998,8578122.628160998
2008-07,2011-07,53.0,39.0,5644139.490340001,5644139.490340001
2008-07,2011-08,50.0,39.0,6313830.425004,6313830.425004
2008-07,2011-09,33.0,25.0,3600632.026864,3600632.026864
2008-07,2011-10,25.0,16.0,2423160.8759239996,2423160.8759239996
2008-07,2011-11,14.0,10.0,776069.535117,776069.535117
2008-07,2011-12,10.0,8.0,1113363.906228,1113363.906228
2008-07,2012-01,2.0,2.0,294000.0,294000.0
2008-07,2012-02,3.0,1.0,9714.680902,9714.680902
2008-07,2012-03,6.0,6.0,56766.226854,56766.226854
2008-07,2012-04,5.0,3.0,16098.611376,16098.611376
2008-07,2012-05,5.0,5.0,36113.317257,36113.317257
2008-07,2012-06,1.0,1.0,10118.6033,10118.6033
2008-07,2012-08,1.0,1.0,1030.151109,1030.151109
2008-07,2012-09,1.0,1.0,7000.0,7000.0
2008-07,2012-10,1.0,1.0,3655.608395,3655.608395
2008-07,2012-11,4.0,4.0,30727.022825,30727.022825
2008-07,2013-01,4.0,4.0,25151.813494,25151.813494
2008-07,2013-02,3.0,2.0,8756.268918,8756.268918
2008-07,2013-03,1.0,1.0,7413.416076,7413.416076
2008-07,2013-04,2.0,2.0,8390.432613,8390.432613
2008-07,2013-07,1.0,1.0,1578.971749,1578.971749
2008-07,2013-08,2.0,2.0,23361.35091,23361.35091
2008-07,2013-09,2.0,2.0,28948.002936,28948.002936
2008-07,2013-11,1.0,1.0,5932.496097,5932.496097
2008-07,2013-12,1.0,1.0,16132.72379,16132.72379
2008-07,2014-02,1.0,1.0,8351.518321,8351.518321
2008-07,2014-04,3.0,3.0,16807.742446,16807.742446
2008-07,2014-06,1.0,1.0,13274.48413,13274.48413
2008-07,2014-12,1.0,1.0,19000.0,19000.0
2008-07,2015-05,1.0,1.0,4751.868062,4751.868062
2008-07,2015-06,1.0,1.0,7000.0,7000.0
2008-07,2015-08,1.0,1.0,5182.60652,5182.60652
2008-07,2016-04,1.0,1.0,10406.17676,10406.17676
2008-07,2017-06,1.0,1.0,7000.0,7000.0
2009-01,2009-02,4.0,3.0,24326.814664999998,24326.814664999998
2009-01,2009-03,10.0,10.0,80376.045998,80376.045998
2009-01,2009-04,22.0,21.0,136856.648098,136856.648098
2009-01,2009-05,27.0,23.0,175736.898977,175736.898977
2009-01,2009-06,39.0,35.0,297690.33713999996,297690.33713999996
2009-01,2009-07,50.0,45.0,358624.07046799996,358624.07046799996
2009-01,2009-08,51.0,41.0,310633.202382,310633.202382
2009-01,2009-09,56.0,56.0,418165.700269,418165.700269
2009-01,2009-10,58.0,50.0,375835.435421,375835.435421
2009-01,2009-11,53.0,46.0,341429.557916,341429.557916
2009-01,2009-12,59.0,51.0,357425.8912144,357425.8912144
2009-01,2010-01,56.0,52.0,380755.895195,380755.895195
2009-01,2010-02,39.0,35.0,237879.6362438,237879.6362438
2009-01,2010-03,49.0,47.0,338141.080498,338141.080498
2009-01,2010-04,50.0,47.0,354784.740524,354784.740524
2009-01,2010-05,52.0,49.0,400270.9515559999,400270.9515559999
2009-01,2010-06,42.0,41.0,353545.32413559995,353545.32413559995
2009-01,2010-07,32.0,28.0,205390.092939,205390.092939
2009-01,2010-08,30.0,28.0,170108.03423000002,170108.03423000002
2009-01,2010-09,21.0,18.0,131125.62911799998,131125.62911799998
2009-01,2010-10,29.0,23.0,179113.33554660002,179113.33554660002
2009-01,2010-11,34.0,30.0,382744.90996,382744.90996
2009-01,2010-12,28.0,27.0,211071.021778,211071.021778
2009-01,2011-01,20.0,19.0,279291.184245,279291.184245
2009-01,2011-02,29.0,27.0,1225280.5465109998,1225280.5465109998
2009-01,2011-03,33.0,25.0,1248677.853807,1248677.853807
2009-01,2011-04,40.0,35.0,1610904.0327430002,1610904.0327430002
2009-01,2011-05,50.0,31.0,3043442.5306920004,3043442.5306920004
2009-01,2011-06,40.0,28.0,3525973.4241599995,3525973.4241599995
2009-01,2011-07,50.0,42.0,4381970.398431,4381970.398431
2009-01,2011-08,75.0,61.0,7548864.8098225,7548864.8098225
2009-01,2011-09,81.0,57.0,8035109.5536601,8035109.5536601
2009-01,2011-10,83.0,58.0,8107402.030915001,8107402.030915001
2009-01,2011-11,84.0,62.0,9268493.372775,9268493.372775
2009-01,2011-12,72.0,52.0,7717992.735364,7717992.735364
2009-01,2012-01,53.0,41.0,6498030.8908710005,6498030.8908710005
2009-01,2012-02,35.0,28.0,4300356.676874,4300356.676874
2009-01,2012-03,42.0,31.0,4201441.100334,4201441.100334
2009-01,2012-04,25.0,17.0,2646331.9188599996,2646331.9188599996
2009-01,2012-05,20.0,16.0,1639703.98516,1639703.98516
2009-01,2012-06,8.0,6.0,799131.481574,799131.481574
2009-01,2012-07,3.0,3.0,33045.482591,33045.482591
2009-01,2012-08,4.0,3.0,20825.002813,20825.002813
2009-01,2012-09,3.0,3.0,22750.819347,22750.819347
2009-01,2012-10,2.0,2.0,20743.357659,20743.357659
2009-01,2012-11,1.0,1.0,2280.260513,2280.260513
2009-01,2012-12,2.0,2.0,25398.230585,25398.230585
2009-01,2013-01,1.0,1.0,9510.774733,9510.774733
2009-01,2013-02,2.0,2.0,8817.56128,8817.56128
2009-01,2013-03,4.0,4.0,31558.201146,31558.201146
2009-01,2013-04,5.0,5.0,35723.347052,35723.347052
2009-01,2013-05,2.0,2.0,16024.953411999999,16024.953411999999
2009-01,2013-07,1.0,,,
2009-01,2013-08,1.0,1.0,7806.579459999999,7806.579459999999
2009-01,2013-09,1.0,1.0,3462.412866,3462.412866
2009-01,2013-10,3.0,2.0,6136.531656,6136.531656
2009-01,2013-11,1.0,1.0,1598.084634,1598.084634
2009-01,2014-03,1.0,1.0,10024.03017,10024.03017
2009-01,2014-05,1.0,1.0,3911.686172,3911.686172
2009-01,2014-07,1.0,1.0,12347.91746,12347.91746
2009-01,2014-08,1.0,1.0,6443.641925,6443.641925
2009-01,2015-04,1.0,1.0,1656.505479,1656.505479
2009-01,2015-09,1.0,1.0,14594.42227,14594.42227
2009-01,2016-03,1.0,1.0,7000.0,7000.0
2009-07,2009-08,2.0,2.0,14828.43322,14828.43322
2009-07,2009-09,15.0,13.0,111666.269024,111666.269024
2009-07,2009-10,25.0,22.0,164381.288506,164381.288506
2009-07,2009-11,32.0,31.0,215401.11052669998,215401.11052669998
2009-07,2009-12,40.0,37.0,226007.3201896,226007.3201896
2009-07,2010-01,60.0,51.0,386437.10349699995,386437.10349699995
2009-07,2010-02,46.0,38.0,248094.876335,248094.876335
2009-07,2010-03,54.0,48.0,365714.99558799993,365714.99558799993
2009-07,2010-04,50.0,47.0,433970.357834,433970.357834
2009-07,2010-05,67.0,59.0,475671.4131816001,475671.4131816001
2009-07,2010-06,53.0,51.0,361256.0159034,361256.0159034
2009-07,2010-07,59.0,55.0,393113.994485,393113.994485
2009-07,2010-08,42.0,41.0,253644.8269493,253644.8269493
2009-07,2010-09,45.0,38.0,230795.7574682,230795.7574682
2009-07,2010-10,52.0,48.0,380539.0318571,380539.0318571
2009-07,2010-11,34.0,31.0,251914.14303499996,251914.14303499996
2009-07,2010-12,39.0,31.0,267458.4391191,267458.4391191
2009-07,2011-01,30.0,29.0,191967.952889,191967.952889
2009-07,2011-02,30.0,27.0,421995.971002,421995.971002
2009-07,2011-03,40.0,36.0,273009.9235645,273009.9235645
2009-07,2011-04,21.0,19.0,146205.83675910003,146205.83675910003
2009-07,2011-05,17.0,16.0,98641.211706,98641.211706
2009-07,2011-06,16.0,14.0,519965.5829590001,519965.5829590001
2009-07,2011-07,22.0,21.0,708453.9604633,708453.9604633
2009-07,2011-08,21.0,19.0,975908.7194959999,975908.7194959999
2009-07,2011-09,28.0,21.0,963372.798528,963372.798528
2009-07,2011-10,35.0,30.0,1516108.4194710003,1516108.4194710003
2009-07,2011-11,46.0,39.0,3968100.3631380005,3968100.3631380005
2009-07,2011-12,55.0,42.0,3946291.7483650004,3946291.7483650004
2009-07,2012-01,50.0,38.0,4614065.182341,4614065.182341
2009-07,2012-02,75.0,49.0,5740713.6708349995,5740713.6708349995
2009-07,2012-03,72.0,53.0,6222331.414097,6222331.414097
2009-07,2012-04,75.0,55.0,8947853.706073,8947853.706073
2009-07,2012-05,71.0,46.0,6254662.159309,6254662.159309
2009-07,2012-06,56.0,37.0,5632322.230536,5632322.230536
2009-07,2012-07,55.0,47.0,6528133.639644001,6528133.639644001
2009-07,2012-08,55.0,34.0,6349511.510926,6349511.510926
2009-07,2012-09,28.0,18.0,2420034.631851,2420034.631851
2009-07,2012-10,25.0,21.0,2143478.0952382,2143478.0952382
2009-07,2012-11,15.0,12.0,1053809.8714299998,1053809.8714299998
2009-07,2012-12,7.0,7.0,127482.00318700001,127482.00318700001
2009-07,2013-01,6.0,6.0,22454.4949575,22454.4949575
2009-07,2013-02,2.0,2.0,286896.974156,286896.974156
2009-07,2013-03,7.0,4.0,19864.694736999998,19864.694736999998
2009-07,2013-04,3.0,3.0,17001.0970534,17001.0970534
2009-07,2013-05,5.0,4.0,29379.511414,29379.511414
2009-07,2013-06,3.0,3.0,20357.031655000003,20357.031655000003
2009-07,2013-07,5.0,5.0,25607.355442,25607.355442
2009-07,2013-08,3.0,3.0,22589.574593999998,22589.574593999998
2009-07,2013-09,1.0,,,
2009-07,2013-10,2.0,2.0,12193.347036,12193.347036
2009-07,2013-11,3.0,3.0,30138.975244,30138.975244
2009-07,2013-12,2.0,2.0,21549.657455,21549.657455
2009-07,2014-01,1.0,1.0,12265.58753,12265.58753
2009-07,2014-02,2.0,2.0,7254.649009000001,7254.649009000001
2009-07,2014-03,1.0,1.0,4711.422693,4711.422693
2009-07,2014-04,1.0,1.0,4555.892746,4555.892746
2009-07,2014-06,1.0,1.0,17247.27314,17247.27314
2009-07,2014-08,3.0,3.0,16649.138723,16649.138723
2009-07,2014-09,1.0,1.0,2222.591893,2222.591893
2009-07,2015-04,1.0,,,
2009-07,2015-06,1.0,1.0,2041.114146,2041.114146
2009-07,2015-09,1.0,1.0,14000.0,14000.0
2009-07,2015-10,1.0,1.0,7000.0,7000.0
2009-07,2016-07,1.0,,,
2009-07,2017-04,1.0,1.0,5349.086903,5349.086903
2010-01,2010-02,3.0,3.0,22192.478687000003,22192.478687000003
2010-01,2010-03,12.0,11.0,84802.181881,84802.181881
2010-01,2010-04,14.0,14.0,148299.1699,148299.1699
2010-01,2010-05,33.0,30.0,200733.03506300002,200733.03506300002
2010-01,2010-06,42.0,35.0,208236.7287327,208236.7287327
2010-01,2010-07,60.0,54.0,456691.8190364,456691.8190364
2010-01,2010-08,64.0,55.0,507610.1700600001,507610.1700600001
2010-01,2010-09,71.0,67.0,526916.5831968001,526916.5831968001
2010-01,2010-10,58.0,52.0,345814.31175750005,345814.31175750005
2010-01,2010-11,60.0,51.0,382097.32685,382097.32685
2010-01,2010-12,54.0,49.0,399616.2267612,399616.2267612
2010-01,2011-01,60.0,50.0,412954.11437799997,412954.11437799997
2010-01,2011-02,48.0,43.0,333433.1644109,333433.1644109
2010-01,2011-03,53.0,48.0,318973.99384999997,318973.99384999997
2010-01,2011-04,55.0,51.0,394211.768253,394211.768253
2010-01,2011-05,37.0,33.0,252590.944434,252590.944434
2010-01,2011-06,40.0,34.0,254199.52674280002,254199.52674280002
2010-01,2011-07,29.0,28.0,231291.84579599998,231291.84579599998
2010-01,2011-08,36.0,34.0,292925.311074,292925.311074
2010-01,2011-09,26.0,23.0,221272.004868,221272.004868
2010-01,2011-10,34.0,28.0,707795.4543609999,707795.4543609999
2010-01,2011-11,28.0,28.0,244182.20485,244182.20485
2010-01,2011-12,26.0,22.0,210876.78376800002,210876.78376800002
2010-01,2012-01,33.0,31.0,945145.6827482999,945145.6827482999
2010-01,2012-02,33.0,26.0,1049240.165661,1049240.165661
2010-01,2012-03,33.0,30.0,2000507.2187339996,2000507.2187339996
2010-01,2012-04,37.0,27.0,1565394.832067,1565394.832067
2010-01,2012-05,45.0,37.0,3583543.956938,3583543.956938
2010-01,2012-06,59.0,40.0,3585626.102947,3585626.102947
2010-01,2012-07,61.0,43.0,4616467.832411,4616467.832411
2010-01,2012-08,68.0,49.0,5818691.135040999,5818691.135040999
2010-01,2012-09,66.0,46.0,5230897.32157,5230897.32157
2010-01,2012-10,73.0,55.0,6672086.459603,6672086.459603
2010-01,2012-11,68.0,55.0,8702507.276106,8702507.276106
2010-01,2012-12,65.0,52.0,7512533.043192,7512533.043192
2010-01,2013-01,74.0,49.0,8919019.234904999,8919019.234904999
2010-01,2013-02,46.0,29.0,3816419.802341,3816419.802341
2010-01,2013-03,41.0,29.0,3837994.054565,3837994.054565
2010-01,2013-04,22.0,16.0,1902849.465671,1902849.465671
2010-01,2013-05,16.0,10.0,1169437.86182,1169437.86182
2010-01,2013-06,14.0,10.0,714643.2133132,714643.2133132
2010-01,2013-07,6.0,6.0,47226.949299600004,47226.949299600004
2010-01,2013-08,3.0,3.0,18453.231098999997,18453.231098999997
2010-01,2013-09,6.0,5.0,29500.765335,29500.765335
2010-01,2013-10,2.0,2.0,16045.785304,16045.785304
2010-01,2013-11,5.0,5.0,31328.93432,31328.93432
2010-01,2013-12,5.0,4.0,47914.157436,47914.157436
2010-01,2014-01,2.0,2.0,10230.696575999998,10230.696575999998
2010-01,2014-03,4.0,4.0,35063.512452,35063.512452
2010-01,2014-04,5.0,5.0,46043.744762,46043.744762
2010-01,2014-05,3.0,3.0,24272.875116,24272.875116
2010-01,2014-06,2.0,2.0,14015.086706,14015.086706
2010-01,2014-08,2.0,2.0,20144.268046,20144.268046
2010-01,2014-09,1.0,,,
2010-01,2014-10,3.0,3.0,34616.455575,34616.455575
2010-01,2014-11,1.0,,,
2010-01,2015-03,1.0,1.0,11220.9614,11220.9614
2010-01,2015-04,1.0,1.0,5363.725261,5363.725261
2010-01,2015-06,2.0,2.0,30254.175909999998,30254.175909999998
2010-01,2015-08,1.0,1.0,10027.42636,10027.42636
2010-01,2015-09,2.0,2.0,11375.179605000001,11375.179605000001
2010-01,2015-10,1.0,1.0,8238.911561,8238.911561
2010-01,2016-01,1.0,1.0,7000.0,7000.0
2010-01,2016-11,1.0,1.0,7000.0,7000.0
2010-01,2017-04,1.0,1.0,2695.500913,2695.500913
2010-01,2017-09,1.0,1.0,7894.971774,7894.971774
2010-07,2010-08,6.0,4.0,12081.0568017,12081.0568017
2010-07,2010-09,13.0,12.0,78029.07154799999,78029.07154799999
2010-07,2010-10,20.0,20.0,138373.476785,138373.476785
2010-07,2010-11,36.0,31.0,250683.63574599999,250683.63574599999
2010-07,2010-12,59.0,47.0,305143.98613429995,305143.98613429995
2010-07,2011-01,59.0,52.0,401490.6375884,401490.6375884
2010-07,2011-02,49.0,43.0,306721.161128,306721.161128
2010-07,2011-03,59.0,56.0,497359.314606,497359.314606
2010-07,2011-04,67.0,61.0,496385.83938220004,496385.83938220004
2010-07,2011-05,64.0,59.0,493202.579869,493202.579869
2010-07,2011-06,51.0,47.0,332208.04786250007,332208.04786250007
2010-07,2011-07,58.0,49.0,372767.91311049997,372767.91311049997
2010-07,2011-08,43.0,38.0,246087.03767420002,246087.03767420002
2010-07,2011-09,52.0,45.0,325912.8369597,325912.8369597
2010-07,2011-10,46.0,42.0,347654.9280921,347654.9280921
2010-07,2011-11,31.0,29.0,256849.712848,256849.712848
2010-07,2011-12,51.0,49.0,378108.74716699996,378108.74716699996
2010-07,2012-01,51.0,47.0,352136.57466499996,352136.57466499996
2010-07,2012-02,28.0,26.0,183759.04658700002,183759.04658700002
2010-07,2012-03,41.0,37.0,276110.96687450004,276110.96687450004
2010-07,2012-04,35.0,30.0,224157.955408,224157.955408
2010-07,2012-05,25.0,20.0,136117.60837489998,136117.60837489998
2010-07,2012-06,40.0,34.0,709620.8008210001,709620.8008210001
2010-07,2012-07,25.0,22.0,503650.3508763,503650.3508763
2010-07,2012-08,37.0,30.0,1406190.1266959996,1406190.1266959996
2010-07,2012-09,27.0,19.0,588979.5931419998,588979.5931419998
2010-07,2012-10,27.0,17.0,856896.214952,856896.214952
2010-07,2012-11,35.0,25.0,1499485.072752,1499485.072752
2010-07,2012-12,43.0,31.0,3793520.126533,3793520.126533
2010-07,2013-01,61.0,52.0,6557481.067085999,6557481.067085999
2010-07,2013-02,53.0,43.0,5185245.717048,5185245.717048
2010-07,2013-03,82.0,62.0,7887611.770921,7887611.770921
2010-07,2013-04,84.0,56.0,8339654.666155,8339654.666155
2010-07,2013-05,76.0,64.0,9449164.564027,9449164.564027
2010-07,2013-06,65.0,48.0,6719342.755113,6719342.755113
2010-07,2013-07,50.0,41.0,7427830.231851,7427830.231851
2010-07,2013-08,52.0,39.0,6097738.340127,6097738.340127
2010-07,2013-09,38.0,26.0,3565826.3420102,3565826.3420102
2010-07,2013-10,26.0,20.0,2568829.2731890003,2568829.2731890003
2010-07,2013-11,19.0,17.0,1948218.690196,1948218.690196
2010-07,2013-12,14.0,11.0,541766.311304,541766.311304
2010-07,2014-01,13.0,11.0,108900.095538,108900.095538
2010-07,2014-02,2.0,2.0,13248.866623,13248.866623
2010-07,2014-03,3.0,3.0,39089.416849999994,39089.416849999994
2010-07,2014-04,3.0,3.0,27503.596131,27503.596131
2010-07,2014-05,7.0,6.0,33395.000228000004,33395.000228000004
2010-07,2014-06,3.0,3.0,13679.303355000002,13679.303355000002
2010-07,2014-07,6.0,6.0,46271.125512,46271.125512
2010-07,2014-08,3.0,3.0,18499.732483,18499.732483
2010-07,2014-09,3.0,3.0,6774.0223658,6774.0223658
2010-07,2014-10,3.0,3.0,22290.797102,22290.797102
2010-07,2014-11,3.0,3.0,15184.845737000001,15184.845737000001
2010-07,2014-12,7.0,6.0,62644.193703,62644.193703
2010-07,2015-01,1.0,1.0,8365.787771,8365.787771
2010-07,2015-03,5.0,4.0,24416.790909999996,24416.790909999996
2010-07,2015-04,4.0,3.0,10999.9892076,10999.9892076
2010-07,2015-09,1.0,1.0,9288.538907,9288.538907
2010-07,2015-10,2.0,2.0,16129.599961,16129.599961
2010-07,2016-01,1.0,1.0,5139.267537,5139.267537
2010-07,2016-02,1.0,1.0,19000.0,19000.0
2010-07,2016-04,2.0,2.0,16734.589225,16734.589225
2010-07,2016-05,1.0,1.0,5786.159693,5786.159693
2010-07,2016-09,1.0,1.0,5918.473408,5918.473408
2010-07,2016-12,1.0,1.0,5852.411423,5852.411423
2011-01,2011-02,4.0,4.0,24933.634889,24933.634889
2011-01,2011-03,9.0,9.0,60404.33205570001,60404.33205570001
2011-01,2011-04,18.0,17.0,107197.61808799999,107197.61808799999
2011-01,2011-05,32.0,28.0,233345.89616499998,233345.89616499998
2011-01,2011-06,41.0,39.0,268904.2605,268904.2605
2011-01,2011-07,57.0,53.0,381149.262958,381149.262958
2011-01,2011-08,62.0,55.0,496689.500633,496689.500633
2011-01,2011-09,69.0,60.0,397278.4552512,397278.4552512
2011-01,2011-10,65.0,57.0,406591.961123,406591.961123
2011-01,2011-11,69.0,66.0,529520.351159,529520.351159
2011-01,2011-12,54.0,50.0,365301.3850232,365301.3850232
2011-01,2012-01,65.0,57.0,408780.249072,408780.249072
2011-01,2012-02,48.0,44.0,387316.913912,387316.913912
2011-01,2012-03,61.0,57.0,422779.810937,422779.810937
2011-01,2012-04,50.0,46.0,529885.773808,529885.773808
2011-01,2012-05,45.0,40.0,267924.5282697,267924.5282697
2011-01,2012-06,43.0,42.0,362779.5813935,362779.5813935
2011-01,2012-07,41.0,37.0,296954.364853,296954.364853
2011-01,2012-08,32.0,29.0,220030.50328799998,220030.50328799998
2011-01,2012-09,35.0,32.0,307631.96144000004,307631.96144000004
2011-01,2012-10,41.0,38.0,316566.135822,316566.135822
2011-01,2012-11,25.0,22.0,168280.75918300002,168280.75918300002
2011-01,2012-12,33.0,28.0,344062.574038,344062.574038
2011-01,2013-01,32.0,25.0,779273.8589240001,779273.8589240001
2011-01,2013-02,27.0,24.0,1599241.1804449998,1599241.1804449998
2011-01,2013-03,26.0,21.0,669886.5984079998,669886.5984079998
2011-01,2013-04,36.0,25.0,1512508.141656,1512508.141656
2011-01,2013-05,50.0,38.0,3086843.6932759997,3086843.6932759997
2011-01,2013-06,52.0,42.0,4870951.402503,4870951.402503
2011-01,2013-07,79.0,50.0,4406075.110424,4406075.110424
2011-01,2013-08,80.0,54.0,6188358.016512,6188358.016512
2011-01,2013-09,77.0,58.0,6766028.451196,6766028.451196
2011-01,2013-10,83.0,67.0,9963179.852785999,9963179.852785999
2011-01,2013-11,66.0,44.0,6215709.303887,6215709.303887
2011-01,2013-12,74.0,49.0,7226632.52051,7226632.52051
2011-01,2014-01,57.0,45.0,7195459.976387,7195459.976387
2011-01,2014-02,41.0,25.0,3157359.004028,3157359.004028
2011-01,2014-03,44.0,29.0,4297184.271077,4297184.271077
2011-01,2014-04,29.0,23.0,3759496.0124520003,3759496.0124520003
2011-01,2014-05,21.0,18.0,2081203.640162,2081203.640162
2011-01,2014-06,8.0,6.0,324515.044206,324515.044206
2011-01,2014-07,11.0,10.0,372865.591464,372865.591464
2011-01,2014-08,7.0,6.0,54490.883160000005,54490.883160000005
2011-01,2014-09,3.0,3.0,17843.360516,17843.360516
2011-01,2014-10,7.0,4.0,35723.114547,35723.114547
2011-01,2014-11,2.0,2.0,11570.624788,11570.624788
2011-01,2014-12,2.0,2.0,14063.793840999999,14063.793840999999
