origin,development,reportedCount,closedPaidCount,Paid,Incurred
2011-01,2014-03,312.0,228.0,31516963.811254993,31516963.811254993
2011-01,2014-06,260.0,201.0,27241444.792408697,27241444.792408697
2011-01,2014-09,163.0,120.0,14971904.201203998,14971904.201203998
2011-01,2014-12,73.0,56.0,6442829.292581999,6442829.292581999
2011-01,2015-03,28.0,24.0,446844.72066399996,446844.72066399996
2011-01,2015-06,15.0,15.0,103397.052631,103397.052631
2011-01,2015-09,20.0,19.0,159621.426462,159621.426462
2011-01,2015-12,9.0,9.0,64852.88529300001,64852.88529300001
2011-01,2016-03,10.0,10.0,82143.3364409,82143.3364409
2011-01,2016-06,6.0,5.0,50284.249823000006,50284.249823000006
2011-01,2016-09,10.0,9.0,68057.6255064,68057.6255064
2011-01,2016-12,6.0,6.0,29345.4612858,29345.4612858
2011-01,2017-03,7.0,7.0,44580.726639,44580.726639
2011-01,2017-06,1.0,1.0,8618.973329,8618.973329
2011-01,2017-09,1.0,1.0,2975.9086,2975.9086
2011-01,2017-12,3.0,3.0,17045.909463,17045.909463
2012-01,2012-03,19.0,17.0,117113.66804099998,117113.66804099998
2012-01,2012-06,124.0,113.0,798196.9004200001,798196.9004200001
2012-01,2012-09,208.0,189.0,1443672.1359589999,1443672.1359589999
2012-01,2012-12,322.0,286.0,2225052.8325867997,2225052.8325867997
2012-01,2013-03,404.0,357.0,2752873.9049503,2752873.9049503
2012-01,2013-06,345.0,305.0,2249762.8660163,2249762.8660163
2012-01,2013-09,313.0,287.0,2219496.3460054,2219496.3460054
2012-01,2013-12,246.0,225.0,2195009.5812440002,2195009.5812440002
2012-01,2014-03,182.0,162.0,2676223.3445439003,2676223.3445439003
2012-01,2014-06,229.0,193.0,9851089.758749701,9851089.758749701
2012-01,2014-09,306.0,246.0,20425839.395675,20425839.395675
2012-01,2014-12,349.0,265.0,30840191.493538797,30840191.493538797
2012-01,2015-03,346.0,240.0,27909117.650159,27909117.650159
2012-01,2015-06,254.0,197.0,28398035.613849,28398035.613849
2012-01,2015-09,157.0,112.0,14159200.633157998,14159200.633157998
2012-01,2015-12,60.0,44.0,3857508.1729531,3857508.1729531
2012-01,2016-03,14.0,10.0,56152.283687,56152.283687
2012-01,2016-06,22.0,21.0,170243.652866,170243.652866
2012-01,2016-09,17.0,17.0,131423.4528795,131423.4528795
2012-01,2016-12,20.0,18.0,111886.49107300001,111886.49107300001
2012-01,2017-03,6.0,6.0,44598.923536,44598.923536
2012-01,2017-06,14.0,12.0,101071.503508,101071.503508
2012-01,2017-09,6.0,6.0,52920.898543,52920.898543
2012-01,2017-12,7.0,7.0,32791.313067,32791.313067
2013-01,2013-03,20.0,17.0,170586.93748840003,170586.93748840003
2013-01,2013-06,109.0,98.0,721343.3110422,721343.3110422
2013-01,2013-09,276.0,242.0,1711921.1745031,1711921.1745031
2013-01,2013-12,337.0,294.0,2285771.7800795,2285771.7800795
2013-01,2014-03,359.0,331.0,2452807.1661374997,2452807.1661374997
2013-01,2014-06,382.0,343.0,2489203.2772349,2489203.2772349
2013-01,2014-09,346.0,304.0,2460409.2687431,2460409.2687431
2013-01,2014-12,305.0,278.0,2315698.6586112,2315698.6586112
2013-01,2015-03,207.0,189.0,3200180.6443435,3200180.6443435
2013-01,2015-06,215.0,168.0,8628672.769803401,8628672.769803401
2013-01,2015-09,317.0,265.0,20999419.158062298,20999419.158062298
2013-01,2015-12,406.0,310.0,36982488.546068,36982488.546068
2013-01,2016-03,322.0,233.0,30605922.296325997,30605922.296325997
2013-01,2016-06,251.0,200.0,24745882.213863,24745882.213863
2013-01,2016-09,168.0,127.0,16642430.635781202,16642430.635781202
2013-01,2016-12,79.0,67.0,4697573.943464,4697573.943464
2013-01,2017-03,29.0,25.0,192115.515618,192115.515618
2013-01,2017-06,22.0,22.0,206052.024318,206052.024318
2013-01,2017-09,17.0,15.0,111474.131941,111474.131941
2013-01,2017-12,10.0,9.0,53082.397006,53082.397006
2014-01,2014-03,30.0,27.0,175766.6150009,175766.6150009
2014-01,2014-06,149.0,133.0,1046845.640453,1046845.640453
2014-01,2014-09,228.0,208.0,1578234.6216003,1578234.6216003
2014-01,2014-12,407.0,368.0,2745311.16445524,2745311.16445524
2014-01,2015-03,423.0,366.0,2798730.6654875,2798730.6654875
2014-01,2015-06,435.0,398.0,2869540.2484242003,2869540.2484242003
2014-01,2015-09,345.0,305.0,2462497.3756059,2462497.3756059
2014-01,2015-12,285.0,246.0,2731200.0054679997,2731200.0054679997
2014-01,2016-03,264.0,230.0,3825931.0168127995,3825931.0168127995
2014-01,2016-06,268.0,223.0,9113645.0084874,9113645.0084874
2014-01,2016-09,298.0,233.0,18829474.363765396,18829474.363765396
2014-01,2016-12,346.0,268.0,29079615.443410598,29079615.443410598
2014-01,2017-03,345.0,257.0,31336569.839755997,31336569.839755997
2014-01,2017-06,269.0,206.0,24826397.630306,24826397.630306
2014-01,2017-09,164.0,124.0,15875288.888942,15875288.888942
2014-01,2017-12,89.0,75.0,5674882.522609299,5674882.522609299
2015-01,2015-03,21.0,20.0,117639.549267,117639.549267
2015-01,2015-06,140.0,130.0,938235.2003392001,938235.2003392001
2015-01,2015-09,304.0,281.0,2054503.0665356999,2054503.0665356999
2015-01,2015-12,406.0,364.0,2798651.0330640995,2798651.0330640995
2015-01,2016-03,495.0,447.0,3234510.5065127,3234510.5065127
2015-01,2016-06,442.0,391.0,2860560.0930071,2860560.0930071
2015-01,2016-09,415.0,368.0,2845328.0465967,2845328.0465967
2015-01,2016-12,332.0,299.0,2578183.01203763,2578183.01203763
2015-01,2017-03,267.0,244.0,4153926.2457705,4153926.2457705
2015-01,2017-06,279.0,230.0,11147850.480577,11147850.480577
2015-01,2017-09,324.0,256.0,19660468.3334632,19660468.3334632
2015-01,2017-12,390.0,288.0,28524724.282037698,28524724.282037698
2016-01,2016-03,19.0,16.0,121306.32575199998,121306.32575199998
2016-01,2016-06,142.0,126.0,1032734.028835,1032734.028835
2016-01,2016-09,281.0,255.0,1936140.1590249,1936140.1590249
2016-01,2016-12,447.0,395.0,2990781.8900194997,2990781.8900194997
2016-01,2017-03,526.0,477.0,3591470.922584,3591470.922584
2016-01,2017-06,498.0,437.0,3228684.4806308,3228684.4806308
2016-01,2017-09,388.0,346.0,2841014.4869020004,2841014.4869020004
2016-01,2017-12,336.0,299.0,2845924.6005932,2845924.6005932
2017-01,2017-03,29.0,25.0,210272.978164,210272.978164
2017-01,2017-06,145.0,131.0,968260.639467,968260.639467
2017-01,2017-09,322.0,281.0,2108653.2566557,2108653.2566557
2017-01,2017-12,456.0,407.0,3109349.3178292997,3109349.3178292997
