origin,development,reportedCount,closedPaidCount,Paid,Incurred
2011-07,2015-06,6.0,6.0,40719.442062,40719.442062
2011-07,2015-09,5.0,4.0,37641.200419999994,37641.200419999994
2011-07,2015-12,2.0,2.0,11622.095522,11622.095522
2011-07,2016-03,3.0,3.0,29717.789818,29717.789818
2011-07,2016-06,1.0,,,
2011-07,2016-09,3.0,2.0,20751.206262,20751.206262
2011-07,2017-03,4.0,4.0,31574.550956000003,31574.550956000003
2011-07,2017-12,1.0,1.0,7695.563749,7695.563749
2011-10,2011-12,22.0,17.0,148948.62581300002,148948.62581300002
2011-10,2012-03,85.0,75.0,591889.8699991,591889.8699991
2011-10,2012-06,100.0,85.0,660606.9442019999,660606.9442019999
2011-10,2012-09,94.0,86.0,650686.2736499,650686.2736499
2011-10,2012-12,76.0,72.0,651279.5229560001,651279.5229560001
2011-10,2013-03,66.0,57.0,452162.03651199996,452162.03651199996
2011-10,2013-06,51.0,46.0,442375.624532,442375.624532
2011-10,2013-09,49.0,44.0,850488.7338400001,850488.7338400001
2011-10,2013-12,48.0,40.0,2336229.9435932,2336229.9435932
2011-10,2014-03,64.0,46.0,4937651.253064,4937651.253064
2011-10,2014-06,94.0,81.0,11026241.635252,11026241.635252
2011-10,2014-09,100.0,69.0,10638418.371247001,10638418.371247001
2011-10,2014-12,47.0,35.0,5328663.569375,5328663.569375
2011-10,2015-03,11.0,8.0,325323.614983,325323.614983
2011-10,2015-06,7.0,7.0,54114.873887,54114.873887
2011-10,2015-09,8.0,8.0,56880.434308,56880.434308
2011-10,2015-12,5.0,5.0,42932.112415,42932.112415
2011-10,2016-03,3.0,3.0,22901.988424000003,22901.988424000003
2011-10,2016-06,4.0,4.0,41689.634704,41689.634704
2011-10,2016-09,3.0,3.0,28968.557426400002,28968.557426400002
2011-10,2016-12,5.0,5.0,22730.049904800002,22730.049904800002
2011-10,2017-03,1.0,1.0,3246.39194,3246.39194
2011-10,2017-06,1.0,1.0,8618.973329,8618.973329
2012-01,2012-03,19.0,17.0,117113.66804099998,117113.66804099998
2012-01,2012-06,101.0,93.0,664256.6786770001,664256.6786770001
2012-01,2012-09,108.0,102.0,754760.0168491001,754760.0168491001
2012-01,2012-12,96.0,86.0,654208.7875709,654208.7875709
2012-01,2013-03,98.0,91.0,697109.4925963001,697109.4925963001
2012-01,2013-06,66.0,54.0,421048.1917077,421048.1917077
2012-01,2013-09,60.0,52.0,460184.821181,460184.821181
2012-01,2013-12,38.0,36.0,744557.1499130001,744557.1499130001
2012-01,2014-03,41.0,33.0,1462180.481577,1462180.481577
2012-01,2014-06,76.0,60.0,6326408.9397410005,6326408.9397410005
2012-01,2014-09,125.0,95.0,12268221.567597,12268221.567597
2012-01,2014-12,113.0,90.0,13622899.925973,13622899.925973
2012-01,2015-03,44.0,33.0,3993938.3753799996,3993938.3753799996
2012-01,2015-06,11.0,6.0,37352.099508,37352.099508
2012-01,2015-09,7.0,7.0,46033.673740000006,46033.673740000006
2012-01,2015-12,5.0,4.0,18833.392928,18833.392928
2012-01,2016-03,2.0,1.0,6523.913661,6523.913661
2012-01,2016-06,4.0,4.0,31782.960791999998,31782.960791999998
2012-01,2016-09,1.0,1.0,538.1625845,538.1625845
2012-01,2016-12,2.0,2.0,6579.448268,6579.448268
2012-01,2017-03,2.0,2.0,10994.313753999999,10994.313753999999
2012-01,2017-06,3.0,2.0,12248.010155,12248.010155
2012-01,2017-09,2.0,2.0,15141.663303,15141.663303
2012-04,2012-06,23.0,20.0,133940.22174299997,133940.22174299997
2012-04,2012-09,76.0,65.0,525689.8567599,525689.8567599
2012-04,2012-12,129.0,116.0,899198.6539980001,899198.6539980001
2012-04,2013-03,99.0,90.0,704753.6603114,704753.6603114
2012-04,2013-06,82.0,76.0,531031.4045096999,531031.4045096999
2012-04,2013-09,54.0,52.0,385336.74653,385336.74653
2012-04,2013-12,50.0,47.0,379627.813601,379627.813601
2012-04,2014-03,33.0,31.0,420057.26771000004,420057.26771000004
2012-04,2014-06,53.0,45.0,2321431.0713509996,2321431.0713509996
2012-04,2014-09,72.0,52.0,5139809.678486,5139809.678486
2012-04,2014-12,121.0,90.0,11859625.9155728,11859625.9155728
2012-04,2015-03,102.0,70.0,9182986.475024,9182986.475024
2012-04,2015-06,46.0,32.0,4977430.009247,4977430.009247
2012-04,2015-09,13.0,10.0,362218.732139,362218.732139
2012-04,2015-12,9.0,7.0,45616.861246,45616.861246
2012-04,2016-03,2.0,1.0,3359.106746,3359.106746
2012-04,2016-06,5.0,4.0,27354.949785,27354.949785
2012-04,2016-09,5.0,5.0,38767.479588,38767.479588
2012-04,2016-12,2.0,2.0,12531.484091999999,12531.484091999999
2012-04,2017-03,1.0,1.0,17449.947180000003,17449.947180000003
2012-04,2017-06,1.0,1.0,2807.4560260000003,2807.4560260000003
2012-04,2017-12,2.0,2.0,8072.799152,8072.799152
2012-07,2012-09,24.0,22.0,163222.26235,163222.26235
2012-07,2012-12,77.0,67.0,532805.4220908999,532805.4220908999
2012-07,2013-03,109.0,92.0,646046.1574419,646046.1574419
2012-07,2013-06,85.0,78.0,597682.531153,597682.531153
2012-07,2013-09,89.0,82.0,667059.8663329,667059.8663329
2012-07,2013-12,68.0,63.0,432084.663643,432084.663643
2012-07,2014-03,40.0,37.0,360707.2055883001,360707.2055883001
2012-07,2014-06,53.0,47.0,860648.6230356998,860648.6230356998
2012-07,2014-09,54.0,48.0,2425795.062516,2425795.062516
2012-07,2014-12,74.0,54.0,4186073.983349,4186073.983349
2012-07,2015-03,107.0,70.0,8808633.871501999,8808633.871501999
2012-07,2015-06,94.0,76.0,12102527.685075,12102527.685075
2012-07,2015-09,34.0,26.0,3215193.4739220003,3215193.4739220003
2012-07,2015-12,6.0,6.0,58028.18050799999,58028.18050799999
2012-07,2016-03,2.0,2.0,14805.182987,14805.182987
2012-07,2016-06,3.0,3.0,40905.114207,40905.114207
