origin,development,reportedCount,closedPaidCount,Paid,Incurred
2008-02,2008-07,8.0,8.0,59993.109001000004,59993.109001000004
2008-02,2008-08,8.0,8.0,64682.696457000005,64682.696457000005
2008-02,2008-09,11.0,10.0,68501.669363,68501.669363
2008-02,2008-10,6.0,4.0,33694.528307,33694.528307
2008-02,2008-11,9.0,9.0,71670.163132,71670.163132
2008-02,2008-12,3.0,2.0,10845.932008,10845.932008
2008-02,2009-01,9.0,9.0,76992.30667399999,76992.30667399999
2008-02,2009-02,9.0,7.0,45118.69594899999,45118.69594899999
2008-02,2009-03,4.0,4.0,31260.402970000003,31260.402970000003
2008-02,2009-04,6.0,5.0,31628.854135999998,31628.854135999998
2008-02,2009-05,5.0,5.0,44746.068059,44746.068059
2008-02,2009-06,3.0,2.0,5437.649534,5437.649534
2008-02,2009-07,4.0,4.0,28559.09976,28559.09976
2008-02,2009-08,4.0,3.0,20605.070884,20605.070884
2008-02,2009-09,6.0,5.0,23776.507583000002,23776.507583000002
2008-02,2009-10,6.0,6.0,243735.61628100002,243735.61628100002
2008-02,2009-11,6.0,5.0,127662.21975400002,127662.21975400002
2008-02,2009-12,3.0,2.0,63657.136032,63657.136032
2008-02,2010-01,5.0,4.0,23716.146264,23716.146264
2008-02,2010-02,7.0,5.0,341144.98777300003,341144.98777300003
2008-02,2010-03,9.0,8.0,963831.51104,963831.51104
2008-02,2010-04,8.0,8.0,1269554.266412,1269554.266412
2008-02,2010-05,9.0,7.0,774844.650547,774844.650547
2008-02,2010-06,10.0,9.0,963040.056102,963040.056102
2008-02,2010-07,16.0,11.0,1733777.563258,1733777.563258
2008-02,2010-08,11.0,9.0,1207841.910743,1207841.910743
2008-02,2010-09,8.0,6.0,1042253.53768,1042253.53768
2008-02,2010-10,14.0,8.0,1637605.6206999999,1637605.6206999999
2008-02,2010-11,10.0,5.0,755215.35935,755215.35935
2008-02,2010-12,6.0,4.0,883582.0555,883582.0555
2008-02,2011-01,6.0,4.0,839951.23946,839951.23946
2008-02,2011-02,3.0,1.0,180000.0,180000.0
2008-02,2011-03,2.0,1.0,180000.0,180000.0
2008-02,2011-04,2.0,2.0,360000.0,360000.0
2008-02,2011-06,1.0,1.0,14000.0,14000.0
2008-02,2011-10,1.0,1.0,7000.0,7000.0
2008-02,2011-12,2.0,2.0,13471.002738,13471.002738
2008-02,2012-01,2.0,2.0,9292.483535,9292.483535
2008-02,2012-03,1.0,1.0,2696.680976,2696.680976
2008-02,2012-07,1.0,1.0,4607.561736,4607.561736
2008-02,2012-08,1.0,1.0,19000.0,19000.0
2008-02,2012-10,2.0,2.0,29395.358079999998,29395.358079999998
2008-02,2013-09,1.0,1.0,5688.953874,5688.953874
2008-02,2013-12,1.0,1.0,6803.3099010000005,6803.3099010000005
2008-03,2008-04,4.0,4.0,48805.786934,48805.786934
2008-03,2008-05,5.0,5.0,27949.453343,27949.453343
2008-03,2008-06,12.0,11.0,90412.57492300001,90412.57492300001
2008-03,2008-07,7.0,7.0,54556.680460999996,54556.680460999996
2008-03,2008-08,12.0,12.0,83507.36963,83507.36963
2008-03,2008-09,3.0,3.0,12591.483468999999,12591.483468999999
2008-03,2008-10,6.0,6.0,72035.009198,72035.009198
2008-03,2008-11,9.0,8.0,70352.890543,70352.890543
2008-03,2008-12,7.0,6.0,35222.888014,35222.888014
2008-03,2009-01,8.0,8.0,52924.695857,52924.695857
2008-03,2009-02,8.0,8.0,51321.624646,51321.624646
2008-03,2009-03,10.0,10.0,72800.67583200001,72800.67583200001
2008-03,2009-04,7.0,6.0,49987.284069,49987.284069
2008-03,2009-05,7.0,7.0,55533.845242,55533.845242
2008-03,2009-06,7.0,7.0,51487.533042999996,51487.533042999996
2008-03,2009-07,6.0,5.0,62122.202241000006,62122.202241000006
2008-03,2009-08,6.0,5.0,60517.179547,60517.179547
2008-03,2009-09,10.0,10.0,87292.81631499999,87292.81631499999
2008-03,2009-10,2.0,1.0,568.0511584,568.0511584
2008-03,2009-11,5.0,5.0,209542.083952,209542.083952
2008-03,2009-12,6.0,5.0,195077.956939,195077.956939
2008-03,2010-01,4.0,4.0,27905.427801,27905.427801
2008-03,2010-02,4.0,4.0,38143.270556999996,38143.270556999996
2008-03,2010-03,7.0,7.0,531267.4271920001,531267.4271920001
2008-03,2010-04,2.0,1.0,4534.961367,4534.961367
2008-03,2010-05,7.0,7.0,588113.4868160001,588113.4868160001
2008-03,2010-06,15.0,14.0,1934318.2481300002,1934318.2481300002
2008-03,2010-07,8.0,4.0,467943.04076999996,467943.04076999996
2008-03,2010-08,11.0,9.0,793931.7550069999,793931.7550069999
2008-03,2010-09,3.0,2.0,139759.41973700002,139759.41973700002
2008-03,2010-10,16.0,8.0,1446579.47861,1446579.47861
2008-03,2010-11,17.0,16.0,2451659.123207,2451659.123207
2008-03,2010-12,8.0,2.0,73088.335547,73088.335547
2008-03,2011-01,7.0,6.0,880437.58071,880437.58071
2008-03,2011-02,9.0,3.0,575613.4103000001,575613.4103000001
2008-03,2011-03,4.0,4.0,493000.0,493000.0
2008-03,2011-04,1.0,1.0,1881.612725,1881.612725
2008-03,2011-05,1.0,,,
2008-03,2011-07,1.0,1.0,1000.853922,1000.853922
2008-03,2011-08,1.0,1.0,8969.105379,8969.105379
2008-03,2011-09,2.0,2.0,24471.371758,24471.371758
2008-03,2011-11,1.0,1.0,11748.31437,11748.31437
2008-03,2012-04,2.0,2.0,26000.0,26000.0
2008-03,2012-07,1.0,,,
2008-03,2013-08,1.0,1.0,6619.249157,6619.249157
2008-03,2016-04,1.0,1.0,2005.192531,2005.192531
2008-04,2008-05,6.0,5.0,30758.035988,30758.035988
2008-04,2008-06,2.0,2.0,17762.893769000002,17762.893769000002
2008-04,2008-07,11.0,8.0,70872.089511,70872.089511
2008-04,2008-08,9.0,8.0,30232.607725,30232.607725
2008-04,2008-09,7.0,6.0,39494.326673999996,39494.326673999996
2008-04,2008-10,8.0,8.0,66729.041632,66729.041632
2008-04,2008-11,15.0,14.0,122100.008971,122100.008971
2008-04,2008-12,5.0,4.0,20997.801217,20997.801217
2008-04,2009-01,8.0,7.0,38218.309668,38218.309668
2008-04,2009-02,3.0,3.0,25099.184168,25099.184168
2008-04,2009-03,9.0,8.0,57116.1907373,57116.1907373
2008-04,2009-04,3.0,2.0,15314.140055,15314.140055
2008-04,2009-05,8.0,6.0,40254.31509,40254.31509
2008-04,2009-06,5.0,4.0,19133.327261,19133.327261
2008-04,2009-07,2.0,2.0,26000.0,26000.0
2008-04,2009-08,3.0,3.0,18733.664985,18733.664985
2008-04,2009-09,6.0,6.0,53368.88673399999,53368.88673399999
2008-04,2009-10,6.0,4.0,21912.843431,21912.843431
2008-04,2009-11,3.0,2.0,10306.440238,10306.440238
2008-04,2009-12,6.0,6.0,225171.438288,225171.438288
2008-04,2010-01,4.0,4.0,29537.71902,29537.71902
2008-04,2010-02,3.0,2.0,14847.002433,14847.002433
2008-04,2010-03,2.0,2.0,166675.11102299998,166675.11102299998
2008-04,2010-04,7.0,5.0,364661.417892,364661.417892
2008-04,2010-05,2.0,1.0,124019.1161,124019.1161
2008-04,2010-06,6.0,5.0,499075.743369,499075.743369
2008-04,2010-07,5.0,4.0,389854.83551,389854.83551
2008-04,2010-08,11.0,9.0,1030187.7674400001,1030187.7674400001
2008-04,2010-09,7.0,3.0,80785.767684,80785.767684
2008-04,2010-10,11.0,9.0,1331031.236446,1331031.236446
2008-04,2010-11,4.0,3.0,227087.85111,227087.85111
2008-04,2010-12,21.0,16.0,1562218.206022,1562218.206022
2008-04,2011-01,8.0,5.0,751910.1505999999,751910.1505999999
2008-04,2011-02,7.0,6.0,1079334.236296,1079334.236296
2008-04,2011-03,6.0,4.0,861241.352,861241.352
2008-04,2011-04,4.0,4.0,628571.599201,628571.599201
2008-04,2011-05,2.0,2.0,16939.659046,16939.659046
2008-04,2011-06,1.0,1.0,7050.342612,7050.342612
2008-04,2011-09,2.0,2.0,15151.60409,15151.60409
2008-04,2012-01,2.0,2.0,14180.136129,14180.136129
2008-04,2012-02,1.0,1.0,5380.837759,5380.837759
2008-04,2012-04,1.0,1.0,7000.0,7000.0
2008-04,2012-05,1.0,1.0,4562.797748,4562.797748
2008-04,2012-08,1.0,1.0,3112.936227,3112.936227
2008-04,2013-02,1.0,1.0,2965.995285,2965.995285
2008-04,2014-07,1.0,1.0,6905.158619,6905.158619
2008-05,2008-05,1.0,,,
2008-05,2008-06,6.0,6.0,38672.002824,38672.002824
2008-05,2008-07,11.0,10.0,86973.993208,86973.993208
2008-05,2008-08,4.0,4.0,20482.7420476,20482.7420476
2008-05,2008-09,8.0,7.0,58399.893977,58399.893977
2008-05,2008-10,16.0,15.0,112014.62796099999,112014.62796099999
2008-05,2008-11,7.0,5.0,31353.769533000002,31353.769533000002
2008-05,2008-12,4.0,4.0,22456.706600999998,22456.706600999998
2008-05,2009-01,8.0,7.0,53777.576031,53777.576031
2008-05,2009-02,8.0,8.0,93303.380912,93303.380912
2008-05,2009-03,10.0,9.0,67147.804506,67147.804506
2008-05,2009-04,7.0,7.0,56185.46322700001,56185.46322700001
2008-05,2009-05,7.0,7.0,57445.177874,57445.177874
2008-05,2009-06,8.0,7.0,47567.761935,47567.761935
2008-05,2009-07,7.0,7.0,42031.695289999996,42031.695289999996
2008-05,2009-08,7.0,6.0,50712.485157,50712.485157
2008-05,2009-09,12.0,11.0,92748.951997,92748.951997
2008-05,2009-10,4.0,4.0,37002.772744999995,37002.772744999995
2008-05,2009-11,7.0,7.0,54789.026507,54789.026507
2008-05,2009-12,3.0,3.0,15321.048402,15321.048402
2008-05,2010-01,5.0,5.0,56936.887566000005,56936.887566000005
2008-05,2010-02,1.0,1.0,3998.701612,3998.701612
2008-05,2010-03,2.0,2.0,189215.389182,189215.389182
2008-05,2010-04,4.0,4.0,288549.786772,288549.786772
2008-05,2010-05,5.0,5.0,368151.510701,368151.510701
2008-05,2010-06,6.0,3.0,426318.812473,426318.812473
2008-05,2010-07,6.0,3.0,332071.635486,332071.635486
2008-05,2010-08,11.0,8.0,942277.960005,942277.960005
2008-05,2010-09,9.0,7.0,917024.97737,917024.97737
2008-05,2010-10,9.0,6.0,845214.9846480001,845214.9846480001
2008-05,2010-11,14.0,8.0,1317951.3538,1317951.3538
2008-05,2010-12,19.0,13.0,1964766.76468,1964766.76468
2008-05,2011-01,15.0,11.0,1529699.561749,1529699.561749
2008-05,2011-02,10.0,6.0,474820.135094,474820.135094
2008-05,2011-03,14.0,12.0,2556626.8353,2556626.8353
2008-05,2011-04,14.0,7.0,1219732.557002,1219732.557002
2008-05,2011-05,3.0,2.0,294681.366,294681.366
2008-05,2011-06,6.0,5.0,481628.417071,481628.417071
2008-05,2011-07,5.0,4.0,298689.472237,298689.472237
2008-05,2011-09,1.0,1.0,5988.91075,5988.91075
2008-05,2011-10,1.0,1.0,4224.881746999999,4224.881746999999
2008-05,2011-11,1.0,1.0,7000.0,7000.0
2008-05,2011-12,1.0,1.0,1167.332199,1167.332199
2008-05,2012-02,1.0,1.0,4868.954823,4868.954823
2008-05,2012-10,1.0,1.0,3970.064758,3970.064758
2008-05,2013-01,1.0,1.0,2521.327635,2521.327635
2008-05,2014-08,1.0,1.0,7051.450295000001,7051.450295000001
2008-05,2015-07,1.0,1.0,19000.0,19000.0
2008-06,2008-07,6.0,5.0,56788.951887,56788.951887
2008-06,2008-08,7.0,7.0,73350.983156,73350.983156
2008-06,2008-09,12.0,12.0,97840.01275500002,97840.01275500002
2008-06,2008-10,10.0,9.0,64816.23016,64816.23016
2008-06,2008-11,10.0,10.0,61083.172325,61083.172325
2008-06,2008-12,6.0,6.0,41685.2469427,41685.2469427
2008-06,2009-01,12.0,11.0,87171.77955400001,87171.77955400001
2008-06,2009-02,6.0,5.0,61417.669199,61417.669199
2008-06,2009-03,13.0,10.0,63097.186796,63097.186796
2008-06,2009-04,4.0,3.0,20006.680765,20006.680765
2008-06,2009-05,7.0,7.0,47075.459591000006,47075.459591000006
2008-06,2009-06,8.0,7.0,52287.664795,52287.664795
2008-06,2009-07,5.0,3.0,14270.298674999998,14270.298674999998
2008-06,2009-08,3.0,2.0,22736.166918000003,22736.166918000003
2008-06,2009-09,4.0,3.0,16373.506088999999,16373.506088999999
2008-06,2009-10,5.0,5.0,40118.505861,40118.505861
2008-06,2009-11,4.0,4.0,23743.675639,23743.675639
2008-06,2009-12,6.0,6.0,87540.885935,87540.885935
2008-06,2010-01,3.0,3.0,16206.638929,16206.638929
2008-06,2010-02,5.0,5.0,101835.079064,101835.079064
2008-06,2010-03,2.0,2.0,7739.420104000001,7739.420104000001
2008-06,2010-04,5.0,5.0,78864.383048,78864.383048
2008-06,2010-05,4.0,4.0,24880.985746,24880.985746
2008-06,2010-06,2.0,2.0,9783.481826,9783.481826
2008-06,2010-07,4.0,3.0,189213.21579,189213.21579
2008-06,2010-08,4.0,3.0,169656.694876,169656.694876
2008-06,2010-09,9.0,8.0,860586.0935849999,860586.0935849999
2008-06,2010-10,11.0,11.0,1287993.68041,1287993.68041
2008-06,2010-11,16.0,14.0,1455948.217495,1455948.217495
2008-06,2010-12,12.0,8.0,1199910.192045,1199910.192045
2008-06,2011-01,7.0,6.0,716663.40249,716663.40249
2008-06,2011-02,18.0,11.0,1401693.997465,1401693.997465
2008-06,2011-03,9.0,8.0,1448055.072177,1448055.072177
2008-06,2011-04,6.0,5.0,833359.6347059999,833359.6347059999
2008-06,2011-05,7.0,5.0,799005.2151,799005.2151
2008-06,2011-06,2.0,1.0,201034.885,201034.885
2008-06,2011-07,1.0,,,
2008-06,2011-08,1.0,1.0,180000.0,180000.0
2008-06,2011-09,2.0,1.0,5151.64882,5151.64882
2008-06,2011-11,3.0,3.0,11330.047576,11330.047576
2008-06,2012-03,1.0,1.0,15855.14541,15855.14541
2008-06,2012-04,1.0,1.0,5406.788588,5406.788588
2008-06,2012-07,1.0,1.0,7000.0,7000.0
2008-06,2013-03,1.0,1.0,12078.35718,12078.35718
2008-06,2014-04,1.0,1.0,4755.551245000001,4755.551245000001
2008-07,2008-08,5.0,4.0,27867.438009999998,27867.438009999998
2008-07,2008-09,8.0,7.0,45803.748629,45803.748629
2008-07,2008-10,8.0,8.0,61495.4150659,61495.4150659
2008-07,2008-11,12.0,10.0,73279.254948,73279.254948
2008-07,2008-12,14.0,12.0,71590.75831,71590.75831
2008-07,2009-01,14.0,14.0,111807.12177099999,111807.12177099999
2008-07,2009-02,9.0,8.0,80249.149104,80249.149104
2008-07,2009-03,6.0,6.0,40631.887383,40631.887383
2008-07,2009-04,5.0,4.0,32433.954204,32433.954204
2008-07,2009-05,6.0,6.0,51969.431011999994,51969.431011999994
2008-07,2009-06,5.0,4.0,34789.100369,34789.100369
2008-07,2009-07,8.0,7.0,53686.757541,53686.757541
2008-07,2009-08,6.0,6.0,42535.242123,42535.242123
2008-07,2009-09,4.0,4.0,40374.942262,40374.942262
2008-07,2009-10,2.0,2.0,14232.975097,14232.975097
2008-07,2009-11,3.0,2.0,19539.866707999998,19539.866707999998
2008-07,2009-12,4.0,4.0,22674.709098,22674.709098
2008-07,2010-01,3.0,3.0,8906.188985,8906.188985
2008-07,2010-02,7.0,5.0,30519.478914,30519.478914
2008-07,2010-03,5.0,4.0,20927.523404,20927.523404
2008-07,2010-04,1.0,1.0,6712.888031999999,6712.888031999999
2008-07,2010-05,4.0,4.0,28262.207381,28262.207381
2008-07,2010-06,5.0,4.0,96652.054565,96652.054565
2008-07,2010-07,3.0,2.0,14000.0,14000.0
2008-07,2010-08,5.0,3.0,134978.920716,134978.920716
2008-07,2010-09,9.0,6.0,443332.46666499996,443332.46666499996
2008-07,2010-10,14.0,10.0,1383381.1116110003,1383381.1116110003
2008-07,2010-11,5.0,3.0,510869.32884,510869.32884
2008-07,2010-12,15.0,13.0,1345167.2721140003,1345167.2721140003
2008-07,2011-01,10.0,3.0,464884.0096,464884.0096
2008-07,2011-02,12.0,8.0,734677.426643,734677.426643
2008-07,2011-03,13.0,13.0,1967013.4937800001,1967013.4937800001
2008-07,2011-04,10.0,7.0,1052090.6428,1052090.6428
2008-07,2011-05,7.0,6.0,1032362.632028,1032362.632028
2008-07,2011-06,5.0,5.0,702263.477654,702263.477654
2008-07,2011-07,3.0,3.0,189606.139028,189606.139028
2008-07,2011-08,1.0,1.0,7000.0,7000.0
2008-07,2011-09,1.0,1.0,3502.156729,3502.156729
2008-07,2011-10,1.0,,,
2008-07,2011-11,1.0,,,
2008-07,2011-12,3.0,2.0,10745.962575000001,10745.962575000001
2008-07,2012-03,3.0,3.0,29601.305897,29601.305897
2008-07,2012-04,2.0,2.0,10635.267238,10635.267238
2008-07,2012-05,1.0,1.0,2254.875111,2254.875111
2008-07,2012-06,1.0,1.0,10118.6033,10118.6033
2008-07,2012-08,1.0,1.0,1030.151109,1030.151109
2008-07,2012-11,1.0,1.0,7571.562484,7571.562484
2008-07,2013-01,2.0,2.0,5988.307359,5988.307359
2008-07,2013-07,1.0,1.0,1578.971749,1578.971749
2008-07,2014-06,1.0,1.0,13274.48413,13274.48413
2008-07,2015-06,1.0,1.0,7000.0,7000.0
2008-08,2008-08,1.0,1.0,4832.347658,4832.347658
2008-08,2008-09,4.0,4.0,23831.004511,23831.004511
2008-08,2008-10,6.0,4.0,52510.97298,52510.97298
2008-08,2008-11,7.0,6.0,62649.428819999994,62649.428819999994
2008-08,2008-12,6.0,6.0,45955.021135999996,45955.021135999996
2008-08,2009-01,16.0,15.0,133133.17695599998,133133.17695599998
2008-08,2009-02,12.0,10.0,81732.67639400001,81732.67639400001
2008-08,2009-03,8.0,4.0,39709.453582,39709.453582
2008-08,2009-04,13.0,12.0,112115.389608,112115.389608
2008-08,2009-05,2.0,2.0,21367.124066,21367.124066
2008-08,2009-06,4.0,3.0,19386.667046000002,19386.667046000002
2008-08,2009-07,10.0,7.0,36759.36058,36759.36058
2008-08,2009-08,5.0,5.0,31528.994879,31528.994879
2008-08,2009-09,7.0,4.0,41324.515512,41324.515512
2008-08,2009-10,4.0,1.0,10346.95139,10346.95139
2008-08,2009-11,5.0,4.0,24925.025056,24925.025056
2008-08,2009-12,1.0,1.0,5431.34194,5431.34194
2008-08,2010-01,6.0,5.0,30605.798472000002,30605.798472000002
2008-08,2010-02,6.0,6.0,35527.671787700005,35527.671787700005
2008-08,2010-03,4.0,4.0,21604.104854999998,21604.104854999998
2008-08,2010-04,3.0,3.0,14842.51153,14842.51153
2008-08,2010-05,6.0,6.0,150119.276167,150119.276167
2008-08,2010-06,8.0,7.0,163004.785907,163004.785907
2008-08,2010-07,2.0,2.0,9975.491207,9975.491207
2008-08,2010-08,8.0,7.0,36263.8763004,36263.8763004
2008-08,2010-09,4.0,2.0,263532.61744,263532.61744
2008-08,2010-10,8.0,7.0,767559.7113900001,767559.7113900001
2008-08,2010-11,6.0,4.0,547081.54767,547081.54767
2008-08,2010-12,9.0,5.0,545933.5925360001,545933.5925360001
2008-08,2011-01,16.0,9.0,1100809.214789,1100809.214789
2008-08,2011-02,14.0,9.0,1150538.52958,1150538.52958
2008-08,2011-03,12.0,6.0,1119739.7604,1119739.7604
2008-08,2011-04,16.0,11.0,1638545.6475000002,1638545.6475000002
2008-08,2011-05,9.0,5.0,674971.6151080001,674971.6151080001
2008-08,2011-06,8.0,8.0,1608071.4764699999,1608071.4764699999
2008-08,2011-07,5.0,3.0,487301.8178,487301.8178
2008-08,2011-08,4.0,3.0,561061.7191999999,561061.7191999999
2008-08,2011-09,1.0,1.0,163780.1356,163780.1356
2008-08,2011-10,1.0,,,
2008-08,2011-11,1.0,1.0,11623.02959,11623.02959
2008-08,2012-03,1.0,1.0,14000.0,14000.0
2008-08,2012-05,2.0,2.0,17870.504328000003,17870.504328000003
2008-08,2013-03,1.0,1.0,7413.416076,7413.416076
2008-09,2008-09,1.0,,,
2008-09,2008-10,7.0,7.0,43464.271322,43464.271322
2008-09,2008-11,8.0,8.0,86156.783771,86156.783771
2008-09,2008-12,6.0,6.0,52664.111596,52664.111596
2008-09,2009-01,9.0,9.0,89928.13504200001,89928.13504200001
2008-09,2009-02,12.0,9.0,88738.316556,88738.316556
2008-09,2009-03,12.0,10.0,55617.430853,55617.430853
2008-09,2009-04,4.0,4.0,26599.214109,26599.214109
2008-09,2009-05,10.0,10.0,69521.599239,69521.599239
2008-09,2009-06,6.0,6.0,46788.360092999996,46788.360092999996
2008-09,2009-07,11.0,11.0,118862.882889,118862.882889
2008-09,2009-08,5.0,5.0,41956.949936000005,41956.949936000005
2008-09,2009-09,7.0,6.0,37001.390416,37001.390416
2008-09,2009-10,3.0,3.0,23008.928445999998,23008.928445999998
2008-09,2009-11,5.0,4.0,44061.076102,44061.076102
2008-09,2009-12,6.0,6.0,69775.279709,69775.279709
2008-09,2010-01,3.0,2.0,16980.732775,16980.732775
2008-09,2010-02,5.0,4.0,51150.53577,51150.53577
2008-09,2010-03,5.0,3.0,32458.566343,32458.566343
2008-09,2010-04,1.0,,,
2008-09,2010-05,3.0,3.0,11811.942998,11811.942998
2008-09,2010-06,6.0,4.0,26888.471654,26888.471654
2008-09,2010-07,2.0,2.0,11780.700614000001,11780.700614000001
2008-09,2010-08,6.0,3.0,195646.102028,195646.102028
2008-09,2010-09,5.0,5.0,377533.779015,377533.779015
2008-09,2010-10,12.0,11.0,658631.3575009999,658631.3575009999
2008-09,2010-11,5.0,3.0,98964.22293599999,98964.22293599999
2008-09,2010-12,7.0,7.0,764541.022496,764541.022496
2008-09,2011-01,8.0,6.0,724482.9264099998,724482.9264099998
2008-09,2011-02,16.0,11.0,1237786.21294,1237786.21294
2008-09,2011-03,5.0,2.0,419811.2592,419811.2592
2008-09,2011-04,12.0,10.0,1511841.75829,1511841.75829
2008-09,2011-05,10.0,8.0,1600791.4704999998,1600791.4704999998
2008-09,2011-06,9.0,9.0,1453320.024859,1453320.024859
2008-09,2011-07,10.0,6.0,738274.3319580001,738274.3319580001
2008-09,2011-08,3.0,3.0,543432.65696,543432.65696
2008-09,2011-09,3.0,3.0,365185.98459300003,365185.98459300003
2008-09,2011-10,4.0,3.0,462156.24939,462156.24939
2008-09,2011-11,1.0,1.0,4760.959323,4760.959323
2008-09,2012-02,1.0,1.0,9714.680902,9714.680902
2008-09,2012-04,2.0,1.0,5463.344138,5463.344138
2008-09,2013-01,1.0,1.0,12781.63041,12781.63041
2008-09,2013-02,1.0,1.0,3819.54627,3819.54627
2008-09,2013-04,1.0,1.0,2569.502182,2569.502182
2008-09,2013-08,1.0,1.0,14000.0,14000.0
2008-09,2017-06,1.0,1.0,7000.0,7000.0
2008-10,2008-11,5.0,3.0,12487.697844999999,12487.697844999999
2008-10,2008-12,4.0,3.0,21939.09397,21939.09397
2008-10,2009-01,11.0,9.0,53387.901664,53387.901664
2008-10,2009-02,7.0,7.0,52414.633498999996,52414.633498999996
2008-10,2009-03,11.0,9.0,92085.830208,92085.830208
2008-10,2009-04,5.0,5.0,45780.59238,45780.59238
2008-10,2009-05,9.0,6.0,72242.152596,72242.152596
2008-10,2009-06,11.0,10.0,83359.42361599999,83359.42361599999
2008-10,2009-07,9.0,8.0,47594.115342000005,47594.115342000005
2008-10,2009-08,8.0,6.0,48843.809489,48843.809489
2008-10,2009-09,3.0,2.0,9119.705633,9119.705633
2008-10,2009-10,6.0,6.0,38617.176529000004,38617.176529000004
2008-10,2009-11,8.0,8.0,65675.75403699999,65675.75403699999
2008-10,2009-12,12.0,11.0,93119.93783299999,93119.93783299999
2008-10,2010-01,4.0,3.0,13257.633515,13257.633515
2008-10,2010-02,7.0,7.0,66116.511243,66116.511243
2008-10,2010-03,7.0,7.0,53554.223333999995,53554.223333999995
2008-10,2010-04,6.0,6.0,44766.285466,44766.285466
2008-10,2010-05,3.0,3.0,34460.085413,34460.085413
2008-10,2010-06,2.0,1.0,7000.0,7000.0
2008-10,2010-07,4.0,4.0,26839.191902,26839.191902
2008-10,2010-08,7.0,4.0,23450.012771,23450.012771
2008-10,2010-09,4.0,2.0,283927.984779,283927.984779
2008-10,2010-10,5.0,1.0,143802.402,143802.402
2008-10,2010-11,4.0,3.0,100402.91363,100402.91363
2008-10,2010-12,6.0,6.0,461351.66062,461351.66062
2008-10,2011-01,5.0,4.0,558265.8141,558265.8141
2008-10,2011-02,7.0,6.0,615723.1518689999,615723.1518689999
2008-10,2011-03,7.0,5.0,512740.150667,512740.150667
2008-10,2011-04,15.0,11.0,1210594.8523,1210594.8523
2008-10,2011-05,15.0,12.0,1494158.89891,1494158.89891
2008-10,2011-06,18.0,12.0,1497014.9358699997,1497014.9358699997
2008-10,2011-07,11.0,9.0,1599174.8905999998,1599174.8905999998
2008-10,2011-08,9.0,9.0,1363296.67164,1363296.67164
2008-10,2011-09,4.0,4.0,542868.05388,542868.05388
