origin,development,reportedCount,closedPaidCount,Paid,Incurred
2011-01,2011-06,104.0,97.0,694785.7416977,694785.7416977
2011-01,2011-12,502.0,454.0,3430446.2345954003,3430446.2345954003
2011-01,2012-06,687.0,613.0,4911134.2936809,4911134.2936809
2011-01,2012-12,527.0,474.0,4146777.7077549,4146777.7077549
2011-01,2013-06,420.0,349.0,14490065.322855,14490065.322855
2011-01,2013-12,687.0,500.0,53566561.37481721,53566561.37481721
2011-01,2014-06,572.0,429.0,58758408.60366369,58758408.60366369
2011-01,2014-12,236.0,176.0,21414733.493786,21414733.493786
2011-01,2015-06,43.0,39.0,550241.773295,550241.773295
2011-01,2015-12,29.0,28.0,224474.31175500003,224474.31175500003
2011-01,2016-06,16.0,15.0,132427.5862639,132427.5862639
2011-01,2016-12,16.0,15.0,97403.08679219999,97403.08679219999
2011-01,2017-06,8.0,8.0,53199.699968,53199.699968
2011-01,2017-12,4.0,4.0,20021.818063,20021.818063
2012-01,2012-06,143.0,130.0,915310.568461,915310.568461
2012-01,2012-12,530.0,475.0,3668724.9685457996,3668724.9685457996
2012-01,2013-06,749.0,662.0,5002636.7709666,5002636.7709666
2012-01,2013-12,559.0,512.0,4414505.9272494,4414505.9272494
2012-01,2014-06,411.0,355.0,12527313.103293601,12527313.103293601
2012-01,2014-12,655.0,511.0,51266030.88921379,51266030.88921379
2012-01,2015-06,600.0,437.0,56307153.264008,56307153.264008
2012-01,2015-12,217.0,156.0,18016708.806111097,18016708.806111097
2012-01,2016-06,36.0,31.0,226395.936553,226395.936553
2012-01,2016-12,37.0,35.0,243309.9439525,243309.9439525
2012-01,2017-06,20.0,18.0,145670.427044,145670.427044
2012-01,2017-12,13.0,13.0,85712.21161,85712.21161
2013-01,2013-06,129.0,115.0,891930.2485306,891930.2485306
2013-01,2013-12,613.0,536.0,3997692.9545826,3997692.9545826
2013-01,2014-06,741.0,674.0,4942010.4433724,4942010.4433724
2013-01,2014-12,651.0,582.0,4776107.9273543,4776107.9273543
2013-01,2015-06,422.0,357.0,11828853.4141469,11828853.4141469
2013-01,2015-12,723.0,575.0,57981907.7041303,57981907.7041303
2013-01,2016-06,573.0,433.0,55351804.510189,55351804.510189
2013-01,2016-12,247.0,194.0,21340004.579245202,21340004.579245202
2013-01,2017-06,51.0,47.0,398167.539936,398167.539936
2013-01,2017-12,27.0,24.0,164556.52894699998,164556.52894699998
2014-01,2014-06,179.0,160.0,1222612.2554539,1222612.2554539
2014-01,2014-12,635.0,576.0,4323545.786055541,4323545.786055541
2014-01,2015-06,858.0,764.0,5668270.913911699,5668270.913911699
2014-01,2015-12,630.0,551.0,5193697.3810739,5193697.3810739
2014-01,2016-06,532.0,453.0,12939576.025300201,12939576.025300201
2014-01,2016-12,644.0,501.0,47909089.807175994,47909089.807175994
2014-01,2017-06,614.0,463.0,56162967.470062,56162967.470062
2014-01,2017-12,253.0,199.0,21550171.4115513,21550171.4115513
2015-01,2015-06,161.0,150.0,1055874.7496062,1055874.7496062
2015-01,2015-12,710.0,645.0,4853154.0995998,4853154.0995998
2015-01,2016-06,937.0,838.0,6095070.5995198,6095070.5995198
2015-01,2016-12,747.0,667.0,5423511.0586343305,5423511.0586343305
2015-01,2017-06,546.0,474.0,15301776.726347499,15301776.726347499
2015-01,2017-12,714.0,544.0,48185192.6155009,48185192.6155009
2016-01,2016-06,161.0,142.0,1154040.354587,1154040.354587
2016-01,2016-12,728.0,650.0,4926922.0490444,4926922.0490444
2016-01,2017-06,1024.0,914.0,6820155.4032148,6820155.4032148
2016-01,2017-12,724.0,645.0,5686939.0874952,5686939.0874952
2017-01,2017-06,174.0,156.0,1178533.617631,1178533.617631
2017-01,2017-12,778.0,688.0,5218002.574484999,5218002.574484999
