origin,development,reportedCount,closedPaidCount,Paid,Incurred
2008-01,2011-11,1.0,1.0,11748.31437,11748.31437
2008-01,2011-12,2.0,2.0,13471.002738,13471.002738
2008-01,2012-01,2.0,2.0,9292.483535,9292.483535
2008-01,2012-02,1.0,1.0,6908.747829000001,6908.747829000001
2008-01,2012-03,1.0,1.0,2696.680976,2696.680976
2008-01,2012-04,2.0,2.0,26000.0,26000.0
2008-01,2012-07,2.0,1.0,4607.561736,4607.561736
2008-01,2012-08,1.0,1.0,19000.0,19000.0
2008-01,2012-10,3.0,3.0,35054.659574,35054.659574
2008-01,2013-01,1.0,1.0,7509.548931,7509.548931
2008-01,2013-08,1.0,1.0,6619.249157,6619.249157
2008-01,2013-09,1.0,1.0,5688.953874,5688.953874
2008-01,2013-12,1.0,1.0,6803.3099010000005,6803.3099010000005
2008-01,2016-04,1.0,1.0,2005.192531,2005.192531
2008-04,2008-05,7.0,5.0,30758.035988,30758.035988
2008-04,2008-06,8.0,8.0,56434.896593000005,56434.896593000005
2008-04,2008-07,28.0,23.0,214635.034606,214635.034606
2008-04,2008-08,20.0,19.0,124066.33292860001,124066.33292860001
2008-04,2008-09,27.0,25.0,195734.233406,195734.233406
2008-04,2008-10,34.0,32.0,243559.89975299998,243559.89975299998
2008-04,2008-11,32.0,29.0,214536.950829,214536.950829
2008-04,2008-12,15.0,14.0,85139.7547607,85139.7547607
2008-04,2009-01,28.0,25.0,179167.665253,179167.665253
2008-04,2009-02,17.0,16.0,179820.234279,179820.234279
2008-04,2009-03,32.0,27.0,187361.1820393,187361.1820393
2008-04,2009-04,14.0,12.0,91506.28404700001,91506.28404700001
2008-04,2009-05,22.0,20.0,144774.95255500003,144774.95255500003
2008-04,2009-06,21.0,18.0,118988.753991,118988.753991
2008-04,2009-07,14.0,12.0,82301.993965,82301.993965
2008-04,2009-08,13.0,11.0,92182.31706,92182.31706
2008-04,2009-09,22.0,20.0,162491.34482,162491.34482
2008-04,2009-10,15.0,13.0,99034.122037,99034.122037
2008-04,2009-11,14.0,13.0,88839.142384,88839.142384
2008-04,2009-12,15.0,15.0,328033.37262499996,328033.37262499996
2008-04,2010-01,12.0,12.0,102681.24551500002,102681.24551500002
2008-04,2010-02,9.0,8.0,120680.78310900001,120680.78310900001
2008-04,2010-03,6.0,6.0,363629.920309,363629.920309
2008-04,2010-04,16.0,14.0,732075.5877120001,732075.5877120001
2008-04,2010-05,11.0,10.0,517051.612547,517051.612547
2008-04,2010-06,14.0,10.0,935178.0376680001,935178.0376680001
2008-04,2010-07,15.0,10.0,911139.6867859999,911139.6867859999
2008-04,2010-08,26.0,20.0,2142122.422321,2142122.422321
2008-04,2010-09,25.0,18.0,1858396.838639,1858396.838639
2008-04,2010-10,31.0,26.0,3464239.901504,3464239.901504
2008-04,2010-11,34.0,25.0,3000987.422405,3000987.422405
2008-04,2010-12,52.0,37.0,4726895.162746999,4726895.162746999
2008-04,2011-01,30.0,22.0,2998273.1148389997,2998273.1148389997
2008-04,2011-02,35.0,23.0,2955848.368855,2955848.368855
2008-04,2011-03,29.0,24.0,4865923.259477,4865923.259477
2008-04,2011-04,24.0,16.0,2681663.7909089997,2681663.7909089997
2008-04,2011-05,12.0,9.0,1110626.240146,1110626.240146
2008-04,2011-06,9.0,7.0,689713.6446829999,689713.6446829999
2008-04,2011-07,6.0,4.0,298689.472237,298689.472237
2008-04,2011-08,1.0,1.0,180000.0,180000.0
2008-04,2011-09,5.0,4.0,26292.16366,26292.16366
2008-04,2011-10,1.0,1.0,4224.881746999999,4224.881746999999
2008-04,2011-11,4.0,4.0,18330.047576,18330.047576
2008-04,2011-12,1.0,1.0,1167.332199,1167.332199
2008-04,2012-01,2.0,2.0,14180.136129,14180.136129
2008-04,2012-02,2.0,2.0,10249.792582,10249.792582
2008-04,2012-03,1.0,1.0,15855.14541,15855.14541
2008-04,2012-04,2.0,2.0,12406.788588,12406.788588
2008-04,2012-05,1.0,1.0,4562.797748,4562.797748
2008-04,2012-07,1.0,1.0,7000.0,7000.0
2008-04,2012-08,1.0,1.0,3112.936227,3112.936227
2008-04,2012-10,1.0,1.0,3970.064758,3970.064758
2008-04,2013-01,1.0,1.0,2521.327635,2521.327635
2008-04,2013-02,1.0,1.0,2965.995285,2965.995285
2008-04,2013-03,1.0,1.0,12078.35718,12078.35718
2008-04,2014-04,1.0,1.0,4755.551245000001,4755.551245000001
2008-04,2014-07,1.0,1.0,6905.158619,6905.158619
2008-04,2014-08,1.0,1.0,7051.450295000001,7051.450295000001
2008-04,2015-07,1.0,1.0,19000.0,19000.0
2008-07,2008-08,6.0,5.0,32699.785667999997,32699.785667999997
2008-07,2008-09,13.0,11.0,69634.75314,69634.75314
2008-07,2008-10,21.0,19.0,157470.6593679,157470.6593679
2008-07,2008-11,27.0,24.0,222085.46753899998,222085.46753899998
2008-07,2008-12,26.0,24.0,170209.891042,170209.891042
2008-07,2009-01,39.0,38.0,334868.433769,334868.433769
2008-07,2009-02,33.0,27.0,250720.14205400003,250720.14205400003
2008-07,2009-03,26.0,20.0,135958.771818,135958.771818
2008-07,2009-04,22.0,20.0,171148.557921,171148.557921
2008-07,2009-05,18.0,18.0,142858.154317,142858.154317
2008-07,2009-06,15.0,13.0,100964.127508,100964.127508
2008-07,2009-07,29.0,25.0,209309.00101,209309.00101
2008-07,2009-08,16.0,16.0,116021.18693800001,116021.18693800001
2008-07,2009-09,18.0,14.0,118700.84818999999,118700.84818999999
2008-07,2009-10,9.0,6.0,47588.854932999995,47588.854932999995
2008-07,2009-11,13.0,10.0,88525.96786599999,88525.96786599999
2008-07,2009-12,11.0,11.0,97881.330747,97881.330747
2008-07,2010-01,12.0,10.0,56492.72023200001,56492.72023200001
2008-07,2010-02,18.0,15.0,117197.68647170001,117197.68647170001
2008-07,2010-03,14.0,11.0,74990.194602,74990.194602
2008-07,2010-04,5.0,4.0,21555.399562,21555.399562
2008-07,2010-05,13.0,13.0,190193.426546,190193.426546
2008-07,2010-06,19.0,15.0,286545.312126,286545.312126
2008-07,2010-07,7.0,6.0,35756.191821,35756.191821
2008-07,2010-08,19.0,13.0,366888.89904439996,366888.89904439996
2008-07,2010-09,18.0,13.0,1084398.8631199999,1084398.8631199999
2008-07,2010-10,34.0,28.0,2809572.1805020003,2809572.1805020003
2008-07,2010-11,16.0,10.0,1156915.0994459998,1156915.0994459998
2008-07,2010-12,31.0,25.0,2655641.8871460003,2655641.8871460003
2008-07,2011-01,34.0,18.0,2290176.1507989997,2290176.1507989997
2008-07,2011-02,42.0,28.0,3123002.169163,3123002.169163
2008-07,2011-03,30.0,21.0,3506564.5133800004,3506564.5133800004
2008-07,2011-04,38.0,28.0,4202478.048590001,4202478.048590001
2008-07,2011-05,26.0,19.0,3308125.717636,3308125.717636
2008-07,2011-06,22.0,22.0,3763654.978983,3763654.978983
2008-07,2011-07,18.0,12.0,1415182.288786,1415182.288786
2008-07,2011-08,8.0,7.0,1111494.37616,1111494.37616
2008-07,2011-09,5.0,5.0,532468.2769220001,532468.2769220001
2008-07,2011-10,6.0,3.0,462156.24939,462156.24939
2008-07,2011-11,3.0,2.0,16383.988913000001,16383.988913000001
2008-07,2011-12,3.0,2.0,10745.962575000001,10745.962575000001
2008-07,2012-02,1.0,1.0,9714.680902,9714.680902
2008-07,2012-03,4.0,4.0,43601.305897,43601.305897
2008-07,2012-04,4.0,3.0,16098.611376,16098.611376
2008-07,2012-05,3.0,3.0,20125.379439000004,20125.379439000004
2008-07,2012-06,1.0,1.0,10118.6033,10118.6033
2008-07,2012-08,1.0,1.0,1030.151109,1030.151109
2008-07,2012-11,1.0,1.0,7571.562484,7571.562484
2008-07,2013-01,3.0,3.0,18769.937769,18769.937769
2008-07,2013-02,1.0,1.0,3819.54627,3819.54627
2008-07,2013-03,1.0,1.0,7413.416076,7413.416076
2008-07,2013-04,1.0,1.0,2569.502182,2569.502182
2008-07,2013-07,1.0,1.0,1578.971749,1578.971749
2008-07,2013-08,1.0,1.0,14000.0,14000.0
2008-07,2014-06,1.0,1.0,13274.48413,13274.48413
2008-07,2015-06,1.0,1.0,7000.0,7000.0
2008-07,2017-06,1.0,1.0,7000.0,7000.0
2008-10,2008-11,5.0,3.0,12487.697844999999,12487.697844999999
2008-10,2008-12,15.0,11.0,71051.352174,71051.352174
2008-10,2009-01,15.0,11.0,72708.225175,72708.225175
2008-10,2009-02,28.0,27.0,186173.49831999998,186173.49831999998
2008-10,2009-03,34.0,31.0,263969.406567,263969.406567
2008-10,2009-04,19.0,18.0,156015.96125,156015.96125
2008-10,2009-05,26.0,19.0,168027.983319,168027.983319
2008-10,2009-06,25.0,23.0,188771.473766,188771.473766
2008-10,2009-07,24.0,20.0,124907.96591249999,124907.96591249999
2008-10,2009-08,24.0,22.0,144093.435225,144093.435225
2008-10,2009-09,13.0,11.0,59569.710723,59569.710723
2008-10,2009-10,21.0,19.0,113731.33500080001,113731.33500080001
2008-10,2009-11,22.0,19.0,154935.202502,154935.202502
2008-10,2009-12,25.0,24.0,202595.096056,202595.096056
2008-10,2010-01,18.0,16.0,127556.73256199999,127556.73256199999
2008-10,2010-02,18.0,17.0,127147.85248300001,127147.85248300001
2008-10,2010-03,16.0,13.0,103727.75166709999,103727.75166709999
2008-10,2010-04,19.0,19.0,133624.705372,133624.705372
2008-10,2010-05,19.0,18.0,137966.069852,137966.069852
2008-10,2010-06,10.0,8.0,54201.762198,54201.762198
2008-10,2010-07,12.0,11.0,116500.80560800001,116500.80560800001
2008-10,2010-08,14.0,11.0,76053.996709,76053.996709
2008-10,2010-09,10.0,8.0,448766.615272,448766.615272
2008-10,2010-10,16.0,12.0,469707.504787,469707.504787
2008-10,2010-11,13.0,10.0,282744.891033,282744.891033
2008-10,2010-12,21.0,20.0,1632202.417905,1632202.417905
2008-10,2011-01,9.0,7.0,581128.016675,581128.016675
2008-10,2011-02,21.0,19.0,2033058.0147519996,2033058.0147519996
2008-10,2011-03,22.0,17.0,1547499.0061940001,1547499.0061940001
2008-10,2011-04,36.0,26.0,2885266.6158439997,2885266.6158439997
2008-10,2011-05,34.0,26.0,3525830.141125,3525830.141125
2008-10,2011-06,43.0,34.0,4814467.649178,4814467.649178
2008-10,2011-07,35.0,27.0,4228957.201554,4228957.201554
2008-10,2011-08,42.0,32.0,5202336.048844,5202336.048844
2008-10,2011-09,28.0,20.0,3068163.749942,3068163.749942
2008-10,2011-10,19.0,13.0,1961004.6265339998,1961004.6265339998
2008-10,2011-11,11.0,8.0,759685.546204,759685.546204
2008-10,2011-12,7.0,6.0,1102617.943653,1102617.943653
2008-10,2012-01,2.0,2.0,294000.0,294000.0
2008-10,2012-02,2.0,,,
2008-10,2012-03,2.0,2.0,13164.920956999998,13164.920956999998
2008-10,2012-04,1.0,,,
2008-10,2012-05,2.0,2.0,15987.937817999999,15987.937817999999
2008-10,2012-09,1.0,1.0,7000.0,7000.0
2008-10,2012-10,1.0,1.0,3655.608395,3655.608395
2008-10,2012-11,3.0,3.0,23155.460340999998,23155.460340999998
2008-10,2013-01,1.0,1.0,6381.875725,6381.875725
2008-10,2013-02,2.0,1.0,4936.722648,4936.722648
2008-10,2013-04,1.0,1.0,5820.930431000001,5820.930431000001
2008-10,2013-08,1.0,1.0,9361.35091,9361.35091
2008-10,2013-09,2.0,2.0,28948.002936,28948.002936
2008-10,2013-11,1.0,1.0,5932.496097,5932.496097
2008-10,2013-12,1.0,1.0,16132.72379,16132.72379
2008-10,2014-02,1.0,1.0,8351.518321,8351.518321
2008-10,2014-04,3.0,3.0,16807.742446,16807.742446
2008-10,2014-12,1.0,1.0,19000.0,19000.0
2008-10,2015-05,1.0,1.0,4751.868062,4751.868062
2008-10,2015-08,1.0,1.0,5182.60652,5182.60652
2008-10,2016-04,1.0,1.0,10406.17676,10406.17676
2009-01,2009-02,4.0,3.0,24326.814664999998,24326.814664999998
2009-01,2009-03,10.0,10.0,80376.045998,80376.045998
2009-01,2009-04,22.0,21.0,136856.648098,136856.648098
2009-01,2009-05,22.0,18.0,134794.207589,134794.207589
2009-01,2009-06,28.0,26.0,223575.074349,223575.074349
2009-01,2009-07,25.0,22.0,176402.374272,176402.374272
2009-01,2009-08,35.0,28.0,206399.04369299999,206399.04369299999
2009-01,2009-09,25.0,25.0,216861.951353,216861.951353
2009-01,2009-10,26.0,23.0,195858.308872,195858.308872
2009-01,2009-11,29.0,24.0,167399.165053,167399.165053
2009-01,2009-12,31.0,27.0,200527.23151940003,200527.23151940003
2009-01,2010-01,25.0,23.0,185879.310546,185879.310546
2009-01,2010-02,18.0,18.0,133267.1606758,133267.1606758
2009-01,2010-03,29.0,28.0,235065.43793800005,235065.43793800005
2009-01,2010-04,13.0,12.0,94542.380042,94542.380042
2009-01,2010-05,18.0,17.0,123617.662115,123617.662115
2009-01,2010-06,15.0,15.0,133177.6948986,133177.6948986
2009-01,2010-07,13.0,11.0,62956.307828000005,62956.307828000005
2009-01,2010-08,10.0,9.0,44062.663782,44062.663782
2009-01,2010-09,12.0,12.0,87276.40881,87276.40881
2009-01,2010-10,14.0,11.0,93179.3817366,93179.3817366
2009-01,2010-11,20.0,18.0,224475.442562,224475.442562
2009-01,2010-12,12.0,12.0,77650.36519,77650.36519
2009-01,2011-01,9.0,8.0,200871.032849,200871.032849
2009-01,2011-02,11.0,11.0,714508.5324050001,714508.5324050001
2009-01,2011-03,17.0,12.0,646583.72381,646583.72381
2009-01,2011-04,22.0,18.0,827521.6611120001,827521.6611120001
2009-01,2011-05,36.0,23.0,2807513.367503,2807513.367503
2009-01,2011-06,29.0,19.0,2642122.8061599997,2642122.8061599997
2009-01,2011-07,30.0,25.0,2509606.4085089997,2509606.4085089997
2009-01,2011-08,48.0,36.0,4425075.1248015,4425075.1248015
2009-01,2011-09,50.0,38.0,5283388.743099,5283388.743099
2009-01,2011-10,43.0,34.0,4914037.076899001,4914037.076899001
2009-01,2011-11,47.0,37.0,5686403.579135,5686403.579135
2009-01,2011-12,33.0,27.0,4829002.482432,4829002.482432
2009-01,2012-01,19.0,13.0,1822475.7366570001,1822475.7366570001
2009-01,2012-02,12.0,8.0,1053818.727544,1053818.727544
2009-01,2012-03,9.0,9.0,1167168.011255,1167168.011255
2009-01,2012-04,5.0,3.0,299059.15455,299059.15455
2009-01,2012-05,3.0,3.0,290256.439019,290256.439019
2009-01,2012-06,1.0,1.0,14000.0,14000.0
2009-01,2012-08,3.0,2.0,12249.039372,12249.039372
2009-01,2012-09,2.0,2.0,15750.819347,15750.819347
2009-01,2012-10,1.0,1.0,1743.357659,1743.357659
2009-01,2012-11,1.0,1.0,2280.260513,2280.260513
2009-01,2012-12,1.0,1.0,6398.230585,6398.230585
2009-01,2013-01,1.0,1.0,9510.774733,9510.774733
2009-01,2013-03,1.0,1.0,15446.20228,15446.20228
2009-01,2013-04,1.0,1.0,3103.729481,3103.729481
2009-01,2013-05,1.0,1.0,9422.621237,9422.621237
2009-01,2013-08,1.0,1.0,7806.579459999999,7806.579459999999
2009-01,2013-09,1.0,1.0,3462.412866,3462.412866
2009-01,2014-03,1.0,1.0,10024.03017,10024.03017
2009-01,2014-08,1.0,1.0,6443.641925,6443.641925
2009-01,2015-04,1.0,1.0,1656.505479,1656.505479
2009-01,2016-03,1.0,1.0,7000.0,7000.0
2009-04,2009-05,5.0,5.0,40942.691388,40942.691388
2009-04,2009-06,11.0,9.0,74115.262791,74115.262791
2009-04,2009-07,25.0,23.0,182221.696196,182221.696196
2009-04,2009-08,16.0,13.0,104234.158689,104234.158689
2009-04,2009-09,31.0,31.0,201303.748916,201303.748916
2009-04,2009-10,32.0,27.0,179977.126549,179977.126549
2009-04,2009-11,24.0,22.0,174030.392863,174030.392863
2009-04,2009-12,28.0,24.0,156898.65969499998,156898.65969499998
2009-04,2010-01,31.0,29.0,194876.584649,194876.584649
2009-04,2010-02,21.0,17.0,104612.475568,104612.475568
2009-04,2010-03,20.0,19.0,103075.64256000001,103075.64256000001
2009-04,2010-04,37.0,35.0,260242.360482,260242.360482
2009-04,2010-05,34.0,32.0,276653.289441,276653.289441
2009-04,2010-06,27.0,26.0,220367.62923700002,220367.62923700002
2009-04,2010-07,19.0,17.0,142433.785111,142433.785111
2009-04,2010-08,20.0,19.0,126045.370448,126045.370448
2009-04,2010-09,9.0,6.0,43849.220307999996,43849.220307999996
2009-04,2010-10,15.0,12.0,85933.95381,85933.95381
2009-04,2010-11,14.0,12.0,158269.467398,158269.467398
2009-04,2010-12,16.0,15.0,133420.656588,133420.656588
2009-04,2011-01,11.0,11.0,78420.151396,78420.151396
2009-04,2011-02,18.0,16.0,510772.01410599996,510772.01410599996
2009-04,2011-03,16.0,13.0,602094.129997,602094.129997
2009-04,2011-04,18.0,17.0,783382.371631,783382.371631
2009-04,2011-05,14.0,8.0,235929.16318899998,235929.16318899998
2009-04,2011-06,11.0,9.0,883850.618,883850.618
2009-04,2011-07,20.0,17.0,1872363.989922,1872363.989922
2009-04,2011-08,27.0,25.0,3123789.6850209995,3123789.6850209995
2009-04,2011-09,31.0,19.0,2751720.8105611,2751720.8105611
2009-04,2011-10,40.0,24.0,3193364.954016,3193364.954016
2009-04,2011-11,37.0,25.0,3582089.79364,3582089.79364
2009-04,2011-12,39.0,25.0,2888990.252932,2888990.252932
2009-04,2012-01,34.0,28.0,4675555.154214,4675555.154214
2009-04,2012-02,23.0,20.0,3246537.9493299997,3246537.9493299997
2009-04,2012-03,33.0,22.0,3034273.089079,3034273.089079
2009-04,2012-04,20.0,14.0,2347272.76431,2347272.76431
2009-04,2012-05,17.0,13.0,1349447.546141,1349447.546141
2009-04,2012-06,7.0,5.0,785131.481574,785131.481574
2009-04,2012-07,3.0,3.0,33045.482591,33045.482591
2009-04,2012-08,1.0,1.0,8575.963441,8575.963441
2009-04,2012-09,1.0,1.0,7000.0,7000.0
2009-04,2012-10,1.0,1.0,19000.0,19000.0
2009-04,2012-12,1.0,1.0,19000.0,19000.0
2009-04,2013-02,2.0,2.0,8817.56128,8817.56128
2009-04,2013-03,3.0,3.0,16111.998866,16111.998866
2009-04,2013-04,4.0,4.0,32619.617571,32619.617571
2009-04,2013-05,1.0,1.0,6602.332175,6602.332175
2009-04,2013-07,1.0,,,
2009-04,2013-10,3.0,2.0,6136.531656,6136.531656
2009-04,2013-11,1.0,1.0,1598.084634,1598.084634
2009-04,2014-05,1.0,1.0,3911.686172,3911.686172
2009-04,2014-07,1.0,1.0,12347.91746,12347.91746
2009-04,2015-09,1.0,1.0,14594.42227,14594.42227
2009-07,2009-08,2.0,2.0,14828.43322,14828.43322
2009-07,2009-09,15.0,13.0,111666.269024,111666.269024
2009-07,2009-10,23.0,21.0,150381.288506,150381.288506
2009-07,2009-11,25.0,24.0,153361.1756767,153361.1756767
2009-07,2009-12,25.0,24.0,158846.6829502,158846.6829502
2009-07,2010-01,32.0,25.0,186637.965065,186637.965065
2009-07,2010-02,24.0,22.0,155000.20944,155000.20944
2009-07,2010-03,29.0,27.0,211093.243891,211093.243891
2009-07,2010-04,32.0,29.0,275990.24234,275990.24234
2009-07,2010-05,28.0,26.0,215275.00321510003,215275.00321510003
2009-07,2010-06,22.0,22.0,182044.3903221,182044.3903221
2009-07,2010-07,31.0,30.0,225539.329074,225539.329074
2009-07,2010-08,17.0,16.0,104949.44247200001,104949.44247200001
2009-07,2010-09,18.0,14.0,64237.889209,64237.889209
2009-07,2010-10,24.0,23.0,197625.18329100002,197625.18329100002
2009-07,2010-11,11.0,10.0,71688.871614,71688.871614
2009-07,2010-12,18.0,13.0,119684.54126299999,119684.54126299999
2009-07,2011-01,11.0,11.0,80255.261168,80255.261168
2009-07,2011-02,20.0,17.0,339681.162603,339681.162603
2009-07,2011-03,15.0,13.0,149654.3052245,149654.3052245
2009-07,2011-04,4.0,3.0,17840.987420999998,17840.987420999998
2009-07,2011-05,8.0,7.0,46544.495805,46544.495805
2009-07,2011-06,6.0,6.0,298272.83782,298272.83782
2009-07,2011-07,13.0,13.0,629846.4483093,629846.4483093
2009-07,2011-08,9.0,9.0,638694.018425,638694.018425
2009-07,2011-09,11.0,7.0,547344.467662,547344.467662
2009-07,2011-10,23.0,18.0,1298544.698001,1298544.698001
2009-07,2011-11,33.0,27.0,3123083.0353090004,3123083.0353090004
2009-07,2011-12,34.0,24.0,2716973.3874780005,2716973.3874780005
2009-07,2012-01,33.0,25.0,3832463.84563,3832463.84563
2009-07,2012-02,50.0,32.0,4448067.213281,4448067.213281
2009-07,2012-03,37.0,26.0,3539503.02263,3539503.02263
2009-07,2012-04,45.0,34.0,5721785.183843,5721785.183843
2009-07,2012-05,38.0,26.0,3926915.915092,3926915.915092
2009-07,2012-06,17.0,10.0,2076403.499,2076403.499
2009-07,2012-07,19.0,16.0,2478353.199669,2478353.199669
2009-07,2012-08,12.0,7.0,1095333.236697,1095333.236697
2009-07,2012-09,3.0,2.0,137593.558591,137593.558591
2009-07,2012-10,9.0,8.0,215434.14427419996,215434.14427419996
2009-07,2012-11,5.0,4.0,24138.016565,24138.016565
2009-07,2012-12,4.0,4.0,18144.957226,18144.957226
2009-07,2013-01,4.0,4.0,13745.0072095,13745.0072095
2009-07,2013-03,2.0,2.0,9465.115310000001,9465.115310000001
2009-07,2013-04,1.0,1.0,14959.2275,14959.2275
2009-07,2013-05,2.0,2.0,22058.263684,22058.263684
2009-07,2013-06,1.0,1.0,9111.096311,9111.096311
2009-07,2013-07,1.0,1.0,3140.978309,3140.978309
2009-07,2013-08,1.0,1.0,11135.62006,11135.62006
2009-07,2013-09,1.0,,,
2009-07,2013-11,1.0,1.0,4818.485304,4818.485304
2009-07,2013-12,2.0,2.0,21549.657455,21549.657455
2009-07,2014-02,1.0,1.0,3432.5327840000004,3432.5327840000004
2009-07,2014-06,1.0,1.0,17247.27314,17247.27314
2009-07,2014-08,1.0,1.0,3135.533079,3135.533079
2009-07,2014-09,1.0,1.0,2222.591893,2222.591893
2009-07,2015-06,1.0,1.0,2041.114146,2041.114146
2009-07,2017-04,1.0,1.0,5349.086903,5349.086903
2009-10,2009-10,2.0,1.0,14000.0,14000.0
2009-10,2009-11,7.0,7.0,62039.93485,62039.93485
2009-10,2009-12,15.0,13.0,67160.6372394,67160.6372394
2009-10,2010-01,28.0,26.0,199799.138432,199799.138432
2009-10,2010-02,22.0,16.0,93094.666895,93094.666895
2009-10,2010-03,25.0,21.0,154621.751697,154621.751697
2009-10,2010-04,18.0,18.0,157980.11549400003,157980.11549400003
2009-10,2010-05,39.0,33.0,260396.40996650004,260396.40996650004
2009-10,2010-06,31.0,29.0,179211.6255813,179211.6255813
2009-10,2010-07,28.0,25.0,167574.66541099997,167574.66541099997
2009-10,2010-08,25.0,25.0,148695.3844773,148695.3844773
2009-10,2010-09,27.0,24.0,166557.86825919998,166557.86825919998
2009-10,2010-10,28.0,25.0,182913.8485661,182913.8485661
2009-10,2010-11,23.0,21.0,180225.27142099998,180225.27142099998
2009-10,2010-12,21.0,18.0,147773.8978561,147773.8978561
2009-10,2011-01,19.0,18.0,111712.69172100001,111712.69172100001
2009-10,2011-02,10.0,10.0,82314.808399,82314.808399
2009-10,2011-03,25.0,23.0,123355.61833999999,123355.61833999999
2009-10,2011-04,17.0,16.0,128364.8493381,128364.8493381
2009-10,2011-05,9.0,9.0,52096.715901,52096.715901
2009-10,2011-06,10.0,8.0,221692.745139,221692.745139
2009-10,2011-07,9.0,8.0,78607.512154,78607.512154
2009-10,2011-08,12.0,10.0,337214.70107099996,337214.70107099996
2009-10,2011-09,17.0,14.0,416028.330866,416028.330866
2009-10,2011-10,12.0,12.0,217563.72147000002,217563.72147000002
2009-10,2011-11,13.0,12.0,845017.3278290001,845017.3278290001
2009-10,2011-12,21.0,18.0,1229318.3608869999,1229318.3608869999
2009-10,2012-01,17.0,13.0,781601.336711,781601.336711
2009-10,2012-02,25.0,17.0,1292646.457554,1292646.457554
2009-10,2012-03,35.0,27.0,2682828.391467,2682828.391467
2009-10,2012-04,30.0,21.0,3226068.52223,3226068.52223
2009-10,2012-05,33.0,20.0,2327746.244217,2327746.244217
2009-10,2012-06,39.0,27.0,3555918.731536,3555918.731536
2009-10,2012-07,36.0,31.0,4049780.439975,4049780.439975
2009-10,2012-08,43.0,27.0,5254178.274229,5254178.274229
2009-10,2012-09,25.0,16.0,2282441.07326,2282441.07326
2009-10,2012-10,16.0,13.0,1928043.950964,1928043.950964
2009-10,2012-11,10.0,8.0,1029671.8548649999,1029671.8548649999
2009-10,2012-12,3.0,3.0,109337.04596100001,109337.04596100001
2009-10,2013-01,2.0,2.0,8709.487748,8709.487748
2009-10,2013-02,2.0,2.0,286896.974156,286896.974156
2009-10,2013-03,5.0,2.0,10399.579426999999,10399.579426999999
2009-10,2013-04,2.0,2.0,2041.8695533999999,2041.8695533999999
2009-10,2013-05,3.0,2.0,7321.24773,7321.24773
2009-10,2013-06,2.0,2.0,11245.935344000001,11245.935344000001
2009-10,2013-07,4.0,4.0,22466.377133,22466.377133
